match_id,temporada,fecha,jornada,round_type,round_id,week_id,equipo_local,equipo_visitante,club_local_id,club_visitante_id,pts_local,pts_visitante,ganador,entrenador_local,entrenador_visitante,loc_asistencias,loc_faltas_cometidas,loc_perdidas,loc_reb_defensivos,loc_reb_ofensivos,loc_reb_totales,loc_recuperaciones,loc_t2_anotados,loc_t2_intentados,loc_t2_pct,loc_t3_anotados,loc_t3_intentados,loc_t3_pct,loc_tapones_contra,loc_tapones_favor,loc_tl_anotados,loc_tl_intentados,loc_tl_pct,loc_valoracion,vis_asistencias,vis_faltas_cometidas,vis_perdidas,vis_reb_defensivos,vis_reb_ofensivos,vis_reb_totales,vis_recuperaciones,vis_t2_anotados,vis_t2_intentados,vis_t2_pct,vis_t3_anotados,vis_t3_intentados,vis_t3_pct,vis_tapones_contra,vis_tapones_favor,vis_tl_anotados,vis_tl_intentados,vis_tl_pct,vis_valoracion
103565,2023-24,2024-03-03T17:30:00Z,23,LR,5659,2743,Barça,Casademont Zaragoza,2,16,109,68,local,Roger Grimau,Porfirio Fisac,27,15,10,28,9,37,7,25,36,0.6944,14,29,0.4828,0,1,17,24,0.7083,142,14,19,9,20,12,32,7,26,49,0.5306,2,22,0.0909,1,0,10,14,0.7143,60
103566,2023-24,2024-03-03T16:00:00Z,23,LR,5659,2743,Valencia Basket,Zunder Palencia,13,624,111,93,local,Álex Mumbrú,Luis Guil,31,18,5,24,8,32,8,34,51,0.6667,10,19,0.5263,1,2,13,23,0.5652,145,20,21,14,22,4,26,2,20,34,0.5882,16,28,0.5714,2,1,5,9,0.5556,93
103567,2023-24,2023-11-26T11:30:00Z,11,LR,5676,2760,Real Madrid,MoraBanc Andorra,9,22,85,76,local,Chus Mateo,Natxo Lezkano,25,16,8,28,13,41,2,19,39,0.4872,11,36,0.3056,0,7,14,19,0.7368,110,14,24,9,31,6,37,6,22,44,0.5,8,25,0.32,6,0,8,15,0.5333,64
103568,2023-24,2024-03-03T11:30:00Z,23,LR,5659,2743,Bàsquet Girona,Monbus Obradoiro,591,57,78,77,local,Fotis Katsikaris,Moncho Fernández,12,21,8,23,11,34,9,20,41,0.4878,7,24,0.2917,5,0,17,26,0.6538,74,16,22,14,26,8,34,4,18,31,0.5806,8,27,0.2963,0,5,17,24,0.7083,82
103569,2023-24,2024-03-02T19:45:00Z,23,LR,5659,2743,Lenovo Tenerife,Coviran Granada,28,592,89,83,local,Txus Vidorreta,Pablo Pin,17,16,10,16,9,25,8,25,42,0.5952,9,21,0.4286,2,2,12,15,0.8,101,18,20,13,19,16,35,7,24,40,0.6,7,26,0.2692,2,2,14,15,0.9333,90
103570,2023-24,2024-03-02T19:45:00Z,23,LR,5659,2743,Joventut Badalona,Río Breogán,8,25,78,70,local,Carles Duran,Veljko Mrsic,19,19,19,31,10,41,7,26,40,0.65,6,18,0.3333,1,1,8,15,0.5333,92,14,18,11,20,9,29,11,10,29,0.3448,11,31,0.3548,1,1,17,22,0.7727,70
103571,2023-24,2024-03-02T17:00:00Z,23,LR,5659,2743,Unicaja,Surne Bilbao Basket,14,4,101,84,local,Ibon Navarro,Jaume Ponsarnau,20,20,13,21,9,30,10,27,39,0.6923,10,22,0.4545,3,0,17,19,0.8947,117,13,18,12,13,6,19,5,22,31,0.7097,10,27,0.3704,0,3,10,18,0.5556,80
103572,2023-24,2024-03-02T17:00:00Z,23,LR,5659,2743,BAXI Manresa,UCAM Murcia,10,12,83,88,visitante,Pedro Martínez,Sito Alonso,16,27,18,23,9,32,6,18,37,0.4865,8,28,0.2857,2,4,23,32,0.7188,72,16,27,17,23,14,37,9,22,46,0.4783,7,22,0.3182,3,2,23,33,0.697,83
103573,2023-24,2024-02-11T11:30:00Z,22,LR,5660,2746,Río Breogán,Real Madrid,25,9,73,80,visitante,Veljko Mrsic,Chus Mateo,17,23,13,18,7,25,5,20,33,0.6061,8,27,0.2963,1,1,9,16,0.5625,61,14,16,8,21,15,36,7,18,33,0.5455,8,31,0.2581,1,1,20,23,0.8696,95
103574,2023-24,2024-02-11T17:30:00Z,22,LR,5660,2746,BAXI Manresa,Barça,10,2,77,87,visitante,Pedro Martínez,Roger Grimau,17,21,11,22,10,32,11,21,45,0.4667,8,32,0.25,4,6,11,13,0.8462,73,16,18,19,32,5,37,7,18,36,0.5,11,21,0.5238,6,4,18,20,0.9,99
103575,2023-24,2024-02-11T16:00:00Z,22,LR,5660,2746,UCAM Murcia,Coviran Granada,12,592,91,78,local,Sito Alonso,Pablo Pin,19,27,12,25,3,28,8,23,35,0.6571,10,19,0.5263,1,2,15,22,0.6818,100,15,20,12,20,10,30,5,22,44,0.5,5,17,0.2941,1,1,19,25,0.76,82
103576,2023-24,2024-02-11T16:00:00Z,22,LR,5660,2746,Baskonia,Joventut Badalona,3,8,78,81,visitante,Dusko Ivanovic,Carles Duran,16,14,7,21,10,31,7,22,34,0.6471,7,32,0.2188,3,1,13,20,0.65,85,19,20,10,27,10,37,5,23,46,0.5,9,17,0.5294,1,3,8,11,0.7273,94
103577,2023-24,2024-02-11T11:30:00Z,22,LR,5660,2746,Surne Bilbao Basket,Valencia Basket,4,13,93,78,local,Jaume Ponsarnau,Álex Mumbrú,25,22,9,22,7,29,8,27,39,0.6923,11,25,0.44,1,4,6,15,0.4,111,18,19,12,18,4,22,4,13,28,0.4643,9,19,0.4737,3,1,25,32,0.7812,79
103578,2023-24,2024-03-09T17:00:00Z,24,LR,5658,2742,Joventut Badalona,BAXI Manresa,8,10,81,83,visitante,Carles Duran,Pedro Martínez,10,26,7,21,13,34,5,20,40,0.5,6,30,0.2,3,2,23,30,0.7667,71,19,26,12,28,4,32,3,23,37,0.6216,6,28,0.2143,2,3,19,23,0.8261,85
103579,2023-24,2024-02-10T19:45:00Z,22,LR,5660,2746,Casademont Zaragoza,Lenovo Tenerife,16,28,100,106,visitante,Porfirio Fisac,Txus Vidorreta,22,23,6,17,14,31,8,26,46,0.5652,9,22,0.4091,4,5,21,27,0.7778,115,20,22,10,21,4,25,3,16,32,0.5,18,28,0.6429,4,4,20,22,0.9091,117
103580,2023-24,2024-03-09T19:45:00Z,24,LR,5658,2742,UCAM Murcia,Bàsquet Girona,12,591,81,73,local,Sito Alonso,Fotis Katsikaris,16,19,12,28,11,39,7,19,38,0.5,9,28,0.3214,3,6,16,21,0.7619,96,16,24,14,27,7,34,6,17,41,0.4146,10,21,0.4762,6,3,9,13,0.6923,68
103581,2023-24,2024-03-10T11:30:00Z,24,LR,5658,2742,Monbus Obradoiro,Valencia Basket,57,13,75,97,visitante,Moncho Fernández,Álex Mumbrú,15,13,14,22,12,34,7,20,38,0.5263,8,25,0.32,2,2,11,19,0.5789,83,23,22,9,25,5,30,11,24,39,0.6154,13,25,0.52,2,2,10,13,0.7692,113
103582,2023-24,2024-03-23T17:00:00Z,26,LR,5656,2740,Coviran Granada,Unicaja,592,14,62,90,visitante,Pablo Pin,Ibon Navarro,6,22,20,24,12,36,7,16,31,0.5161,7,28,0.25,3,6,9,17,0.5294,46,24,18,11,25,9,34,9,18,32,0.5625,13,33,0.3939,4,3,15,22,0.6818,108
103583,2023-24,2024-03-23T17:00:00Z,26,LR,5656,2740,Bàsquet Girona,BAXI Manresa,591,10,83,84,visitante,Fotis Katsikaris,Pedro Martínez,16,23,14,20,8,28,10,17,31,0.5484,12,33,0.3636,3,3,13,14,0.9286,86,13,22,17,23,16,39,7,23,49,0.4694,7,23,0.3043,3,3,17,25,0.68,77
103584,2023-24,2024-03-17T17:30:00Z,25,LR,5657,2741,Unicaja,Real Madrid,14,9,81,87,visitante,Ibon Navarro,Chus Mateo,19,21,8,18,8,26,9,20,37,0.5405,10,32,0.3125,0,0,11,11,1.0,79,20,12,15,26,11,37,6,23,40,0.575,9,23,0.3913,0,0,14,19,0.7368,108
103585,2023-24,2024-03-17T16:00:00Z,25,LR,5657,2741,Bàsquet Girona,Valencia Basket,591,13,92,88,local,Fotis Katsikaris,Álex Mumbrú,14,19,7,22,5,27,6,17,29,0.5862,15,33,0.4545,1,6,13,16,0.8125,104,18,19,7,24,11,35,3,24,46,0.5217,9,25,0.36,6,1,13,15,0.8667,92
103586,2023-24,2024-03-17T16:00:00Z,25,LR,5657,2741,Casademont Zaragoza,Zunder Palencia,16,624,103,96,local,Porfirio Fisac,Luis Guil,20,23,19,25,8,33,5,28,38,0.7368,7,20,0.35,1,4,26,30,0.8667,119,18,24,12,17,12,29,11,18,40,0.45,15,31,0.4839,4,1,15,22,0.6818,93
103587,2023-24,2024-03-17T11:30:00Z,25,LR,5657,2741,Surne Bilbao Basket,Joventut Badalona,4,8,92,71,local,Jaume Ponsarnau,Carles Duran,27,24,16,30,10,40,7,22,40,0.55,12,27,0.4444,1,5,12,22,0.5455,107,16,20,17,24,16,40,7,21,47,0.4468,5,26,0.1923,5,1,14,20,0.7,64
103588,2023-24,2024-03-17T11:30:00Z,25,LR,5657,2741,Barça,Río Breogán,2,25,85,88,visitante,Roger Grimau,Veljko Mrsic,21,16,14,17,10,27,8,26,43,0.6047,8,19,0.4211,3,0,9,14,0.6429,90,21,15,11,17,9,26,6,19,34,0.5588,14,30,0.4667,0,3,8,12,0.6667,99
103589,2023-24,2024-03-16T19:45:00Z,25,LR,5657,2741,MoraBanc Andorra,Lenovo Tenerife,22,28,66,79,visitante,Natxo Lezkano,Txus Vidorreta,14,20,6,20,13,33,11,19,56,0.3393,4,17,0.2353,6,5,16,17,0.9412,64,18,18,13,28,7,35,4,22,32,0.6875,8,26,0.3077,4,6,11,13,0.8462,97
103590,2023-24,2024-03-16T19:45:00Z,25,LR,5657,2741,BAXI Manresa,Dreamland Gran Canaria,10,5,78,71,local,Pedro Martínez,Jaka Lakovic,17,23,20,31,10,41,9,16,34,0.4706,10,28,0.3571,2,3,16,20,0.8,83,12,20,11,22,7,29,15,19,39,0.4872,4,24,0.1667,2,2,21,30,0.7,70
103591,2023-24,2024-03-16T17:00:00Z,25,LR,5657,2741,UCAM Murcia,Monbus Obradoiro,12,57,94,81,local,Sito Alonso,Moncho Fernández,24,21,16,25,7,32,8,26,37,0.7027,9,22,0.4091,1,3,15,18,0.8333,116,21,20,13,17,6,23,8,22,39,0.5641,8,29,0.2759,3,1,13,13,1.0,81
103592,2023-24,2024-03-16T17:00:00Z,25,LR,5657,2741,Baskonia,Coviran Granada,3,592,104,88,local,Dusko Ivanovic,Pablo Pin,24,19,12,22,1,23,4,14,22,0.6364,19,33,0.5758,0,2,19,21,0.9048,122,23,20,10,17,13,30,9,22,42,0.5238,10,30,0.3333,2,2,14,20,0.7,93
103593,2023-24,2024-03-10T17:30:00Z,24,LR,5658,2742,Baskonia,Barça,3,2,103,96,local,Dusko Ivanovic,Roger Grimau,20,25,8,18,17,35,6,23,33,0.697,15,45,0.3333,1,1,12,15,0.8,107,18,20,8,21,10,31,4,27,40,0.675,7,22,0.3182,1,2,21,28,0.75,112
103594,2023-24,2024-03-10T16:00:00Z,24,LR,5658,2742,Zunder Palencia,MoraBanc Andorra,624,22,77,70,local,Luis Guil,Natxo Lezkano,8,21,15,27,12,39,4,21,42,0.5,7,25,0.28,0,5,14,18,0.7778,73,16,19,11,25,14,39,12,23,52,0.4423,2,15,0.1333,5,0,18,23,0.7826,76
103595,2023-24,2024-03-10T16:00:00Z,24,LR,5658,2742,Coviran Granada,Surne Bilbao Basket,592,4,87,79,local,Pablo Pin,Jaume Ponsarnau,21,24,14,22,11,33,9,19,37,0.5135,11,25,0.44,7,5,16,21,0.7619,95,20,22,12,18,6,24,10,16,32,0.5,10,21,0.4762,5,7,17,22,0.7727,93
103596,2023-24,2024-03-10T11:30:00Z,24,LR,5658,2742,Real Madrid,Lenovo Tenerife,9,28,80,78,local,Chus Mateo,Txus Vidorreta,21,18,15,27,10,37,6,21,37,0.5676,6,22,0.2727,4,4,20,25,0.8,96,11,22,10,23,11,34,10,22,39,0.5641,7,34,0.2059,4,4,13,15,0.8667,73
103597,2023-24,2024-03-09T19:45:00Z,24,LR,5658,2742,Dreamland Gran Canaria,Casademont Zaragoza,5,16,111,85,local,Jaka Lakovic,Porfirio Fisac,32,16,10,25,15,40,10,19,37,0.5135,20,40,0.5,4,6,13,18,0.7222,144,17,18,14,23,7,30,7,23,39,0.5897,9,24,0.375,5,4,12,15,0.8,88
103598,2023-24,2024-03-23T19:45:00Z,26,LR,5656,2740,MoraBanc Andorra,Casademont Zaragoza,22,16,85,80,local,Natxo Lezkano,Porfirio Fisac,20,20,13,23,14,37,5,18,39,0.4615,9,23,0.3913,5,5,22,31,0.7097,94,17,24,14,21,8,29,3,19,32,0.5938,9,28,0.3214,4,5,15,18,0.8333,77
103599,2023-24,2024-02-10T19:45:00Z,22,LR,5660,2746,MoraBanc Andorra,Bàsquet Girona,22,591,93,66,local,Natxo Lezkano,Fotis Katsikaris,16,24,10,26,9,35,7,21,38,0.5526,11,24,0.4583,1,2,18,26,0.6923,101,11,21,13,19,3,22,6,12,26,0.4615,8,27,0.2963,1,1,18,25,0.72,55
103600,2023-24,2024-02-10T17:00:00Z,22,LR,5660,2746,Zunder Palencia,Dreamland Gran Canaria,624,5,82,58,local,Luis Guil,Jaka Lakovic,23,23,5,32,7,39,7,22,44,0.5,6,18,0.3333,4,1,20,27,0.7407,100,10,21,12,25,10,35,3,17,34,0.5,3,28,0.1071,1,4,15,24,0.625,48
103601,2023-24,2024-01-21T16:00:00Z,19,LR,5663,2749,Casademont Zaragoza,Valencia Basket,16,13,75,85,visitante,Porfirio Fisac,Álex Mumbrú,10,26,18,32,9,41,4,21,40,0.525,4,15,0.2667,1,1,21,27,0.7778,71,17,21,7,18,10,28,14,19,35,0.5429,10,33,0.303,1,1,17,29,0.5862,91
103602,2023-24,2024-01-21T16:00:00Z,19,LR,5663,2749,Baskonia,MoraBanc Andorra,3,22,108,95,local,Dusko Ivanovic,Natxo Lezkano,19,23,10,19,10,29,4,22,32,0.6875,15,35,0.4286,1,1,19,22,0.8636,116,26,22,10,17,6,23,8,25,43,0.5814,9,19,0.4737,1,1,18,24,0.75,108
103603,2023-24,2024-01-21T17:30:00Z,19,LR,5663,2749,Real Madrid,Surne Bilbao Basket,9,4,95,80,local,Chus Mateo,Jaume Ponsarnau,25,16,17,22,3,25,14,24,34,0.7059,12,22,0.5455,2,8,11,15,0.7333,129,17,21,18,17,15,32,14,25,50,0.5,9,21,0.4286,8,3,3,6,0.5,75
103604,2023-24,2024-01-21T11:30:00Z,19,LR,5663,2749,Río Breogán,Bàsquet Girona,25,591,93,75,local,Veljko Mrsic,Salva Camps,21,18,9,20,9,29,6,23,43,0.5349,11,23,0.4783,1,3,14,19,0.7368,108,13,22,16,23,17,40,9,13,33,0.3939,10,30,0.3333,2,1,19,25,0.76,70
103605,2023-24,2024-01-20T19:45:00Z,19,LR,5663,2749,Joventut Badalona,Unicaja,8,14,85,81,local,Carles Duran,Ibon Navarro,19,19,10,20,6,26,12,25,45,0.5556,4,16,0.25,4,2,23,30,0.7667,96,20,24,17,22,3,25,5,25,42,0.5952,5,17,0.2941,2,4,16,17,0.9412,81
103606,2023-24,2024-01-20T19:45:00Z,19,LR,5663,2749,Zunder Palencia,BAXI Manresa,624,10,88,95,visitante,Luis Guil,Pedro Martínez,19,23,12,24,6,30,5,24,34,0.7059,6,26,0.2308,1,4,22,30,0.7333,100,20,29,10,23,11,34,6,18,38,0.4737,13,34,0.3824,4,1,20,24,0.8333,91
103607,2023-24,2024-01-20T17:00:00Z,19,LR,5663,2749,Dreamland Gran Canaria,UCAM Murcia,5,12,91,80,local,Jaka Lakovic,Sito Alonso,17,21,12,16,5,21,8,20,33,0.6061,10,21,0.4762,4,3,21,28,0.75,99,13,27,17,22,10,32,10,17,32,0.5312,9,22,0.4091,2,4,19,27,0.7037,78
103608,2023-24,2024-01-20T17:00:00Z,19,LR,5663,2749,Monbus Obradoiro,Lenovo Tenerife,57,28,86,97,visitante,Moncho Fernández,Txus Vidorreta,12,20,9,18,7,25,5,29,42,0.6905,3,17,0.1765,3,5,19,23,0.8261,94,19,24,11,21,9,30,5,18,32,0.5625,16,32,0.5,5,3,13,16,0.8125,101
103609,2023-24,2024-01-14T17:00:00Z,18,LR,5664,2750,Lenovo Tenerife,Barça,28,2,80,83,visitante,Txus Vidorreta,Roger Grimau,19,16,10,16,9,25,6,24,36,0.6667,8,25,0.32,1,0,8,12,0.6667,88,17,18,8,18,4,22,4,26,38,0.6842,8,18,0.4444,0,1,7,11,0.6364,91
103610,2023-24,2024-01-14T16:00:00Z,18,LR,5664,2750,BAXI Manresa,Baskonia,10,3,82,90,visitante,Pedro Martínez,Dusko Ivanovic,20,20,15,25,8,33,3,20,38,0.5263,10,30,0.3333,0,6,12,14,0.8571,83,22,14,11,25,11,36,11,20,37,0.5405,13,38,0.3421,6,0,11,16,0.6875,101
103611,2023-24,2024-01-14T16:00:00Z,18,LR,5664,2750,Valencia Basket,Río Breogán,13,25,88,80,local,Álex Mumbrú,Veljko Mrsic,18,18,7,21,15,36,6,21,42,0.5,8,26,0.3077,2,1,22,29,0.7586,100,19,25,10,23,6,29,5,15,28,0.5357,13,32,0.4062,1,3,11,21,0.5238,76
103612,2023-24,2024-01-14T11:30:00Z,18,LR,5664,2750,UCAM Murcia,Real Madrid,12,9,73,61,local,Sito Alonso,Chus Mateo,14,16,7,26,9,35,14,24,46,0.5217,4,24,0.1667,3,0,13,17,0.7647,80,14,19,19,32,8,40,4,11,26,0.4231,8,31,0.2581,0,3,15,16,0.9375,61
103613,2023-24,2024-01-14T11:30:00Z,18,LR,5664,2750,Coviran Granada,Monbus Obradoiro,592,57,77,74,local,Pablo Pin,Moncho Fernández,12,25,13,19,12,31,7,17,31,0.5484,11,28,0.3929,1,0,10,20,0.5,71,15,24,14,22,10,32,7,16,33,0.4848,7,25,0.28,0,1,21,27,0.7778,75
103614,2023-24,2024-01-13T19:45:00Z,18,LR,5664,2750,MoraBanc Andorra,Surne Bilbao Basket,22,4,87,78,local,Natxo Lezkano,Jaume Ponsarnau,21,18,7,20,12,32,9,19,38,0.5,11,28,0.3929,6,3,16,21,0.7619,98,15,18,13,26,10,36,4,19,34,0.5588,10,31,0.3226,3,6,10,15,0.6667,82
103615,2023-24,2024-01-13T19:45:00Z,18,LR,5664,2750,Joventut Badalona,Casademont Zaragoza,8,16,95,84,local,Carles Duran,Porfirio Fisac,22,20,11,31,13,44,4,22,41,0.5366,13,31,0.4194,7,2,12,19,0.6316,103,18,18,6,23,3,26,7,19,38,0.5,11,32,0.3438,2,7,13,17,0.7647,91
103616,2023-24,2024-01-21T11:30:00Z,19,LR,5663,2749,Coviran Granada,Barça,592,2,61,94,visitante,Pablo Pin,Roger Grimau,14,21,13,16,6,22,7,17,30,0.5667,6,29,0.2069,2,1,9,12,0.75,45,19,15,13,27,10,37,7,25,37,0.6757,10,23,0.4348,1,2,14,18,0.7778,122
103617,2023-24,2024-02-10T17:00:00Z,22,LR,5660,2746,Monbus Obradoiro,Unicaja,57,14,78,90,visitante,Moncho Fernández,Ibon Navarro,16,15,11,22,5,27,9,22,39,0.5641,6,25,0.24,5,4,16,23,0.6957,79,23,20,14,31,6,37,8,26,44,0.5909,9,23,0.3913,4,5,11,15,0.7333,104
103618,2023-24,2024-01-27T17:00:00Z,20,LR,5662,2748,Surne Bilbao Basket,Casademont Zaragoza,4,16,86,83,local,Jaume Ponsarnau,Porfirio Fisac,18,22,9,19,13,32,3,25,43,0.5814,9,27,0.3333,3,4,9,12,0.75,88,17,18,12,23,11,34,6,16,42,0.381,11,21,0.5238,4,3,18,22,0.8182,91
103619,2023-24,2024-01-27T19:45:00Z,20,LR,5662,2748,BAXI Manresa,Río Breogán,10,25,83,68,local,Pedro Martínez,Veljko Mrsic,18,23,14,28,10,38,7,19,34,0.5588,10,31,0.3226,1,4,15,18,0.8333,90,16,17,13,23,10,33,8,18,37,0.4865,6,25,0.24,4,1,14,23,0.6087,68
103620,2023-24,2024-02-04T17:30:00Z,21,LR,5661,2747,Barça,Valencia Basket,2,13,76,79,visitante,Roger Grimau,Álex Mumbrú,16,17,14,24,6,30,5,26,45,0.5778,4,16,0.25,4,4,12,15,0.8,80,15,18,10,22,11,33,9,22,46,0.4783,5,18,0.2778,4,5,20,22,0.9091,87
103621,2023-24,2024-02-04T16:00:00Z,21,LR,5661,2747,Monbus Obradoiro,Dreamland Gran Canaria,57,5,72,81,visitante,Moncho Fernández,Jaka Lakovic,9,20,18,22,10,32,7,19,42,0.4524,4,19,0.2105,3,2,22,25,0.88,60,19,21,15,23,6,29,14,22,36,0.6111,8,21,0.381,2,4,13,23,0.5652,92
103622,2023-24,2024-02-04T17:30:00Z,21,LR,5661,2747,Coviran Granada,BAXI Manresa,592,10,93,94,visitante,Pablo Pin,Pedro Martínez,17,26,10,25,10,35,4,23,36,0.6389,8,25,0.32,3,1,23,30,0.7667,100,21,26,8,20,11,31,8,19,31,0.6129,13,38,0.3421,1,3,17,28,0.6071,100
103623,2023-24,2024-02-04T12:00:00Z,21,LR,5661,2747,Lenovo Tenerife,Baskonia,28,3,95,78,local,Txus Vidorreta,Dusko Ivanovic,15,21,8,19,9,28,4,21,32,0.6562,11,29,0.3793,1,2,20,22,0.9091,104,15,22,9,14,9,23,6,20,37,0.5405,7,18,0.3889,1,1,17,25,0.68,76
103624,2023-24,2024-02-04T11:30:00Z,21,LR,5661,2747,Real Madrid,Bàsquet Girona,9,591,92,79,local,Chus Mateo,Fotis Katsikaris,25,16,10,22,4,26,9,22,36,0.6111,8,22,0.3636,1,4,24,27,0.8889,121,16,23,12,22,10,32,4,19,41,0.4634,11,25,0.44,4,1,8,11,0.7273,70
103625,2023-24,2024-02-03T19:45:00Z,21,LR,5661,2747,UCAM Murcia,Surne Bilbao Basket,12,4,96,76,local,Sito Alonso,Jaume Ponsarnau,21,21,6,21,8,29,7,20,37,0.5405,12,27,0.4444,4,6,20,29,0.6897,111,15,24,13,23,8,31,4,25,45,0.5556,3,15,0.2,5,6,17,21,0.8095,75
103626,2023-24,2024-02-03T19:45:00Z,21,LR,5661,2747,Unicaja,MoraBanc Andorra,14,22,92,86,local,Ibon Navarro,Natxo Lezkano,22,23,16,22,10,32,7,21,32,0.6562,12,32,0.375,1,2,14,18,0.7778,103,14,23,14,20,9,29,12,26,41,0.6341,4,17,0.2353,1,1,22,36,0.6111,85
103627,2023-24,2024-02-03T17:00:00Z,21,LR,5661,2747,Joventut Badalona,Zunder Palencia,8,624,89,77,local,Carles Duran,Luis Guil,20,23,8,21,7,28,8,20,42,0.4762,10,25,0.4,6,5,19,21,0.9048,100,11,26,17,24,8,32,4,18,29,0.6207,8,30,0.2667,5,6,17,24,0.7083,64
103628,2023-24,2024-02-03T17:00:00Z,21,LR,5661,2747,Casademont Zaragoza,Río Breogán,16,25,63,61,local,Porfirio Fisac,Veljko Mrsic,10,21,23,31,14,45,7,15,38,0.3947,7,21,0.3333,1,6,12,17,0.7059,64,12,21,16,23,10,33,15,10,27,0.3704,8,35,0.2286,6,1,17,22,0.7727,51
103629,2023-24,2024-01-28T17:30:00Z,20,LR,5662,2748,Valencia Basket,Unicaja,13,14,63,83,visitante,Álex Mumbrú,Ibon Navarro,11,16,15,21,12,33,5,14,34,0.4118,7,31,0.2258,4,2,14,15,0.9333,51,25,17,13,26,10,36,10,22,41,0.5366,9,26,0.3462,2,4,12,14,0.8571,104
103630,2023-24,2024-01-28T16:00:00Z,20,LR,5662,2748,Baskonia,Monbus Obradoiro,3,57,89,79,local,Dusko Ivanovic,Moncho Fernández,16,20,6,24,4,28,7,20,32,0.625,10,31,0.3226,3,3,19,24,0.7917,98,19,23,17,28,12,40,2,19,38,0.5,9,26,0.3462,3,3,14,20,0.7,78
103631,2023-24,2024-01-28T16:00:00Z,20,LR,5662,2748,Barça,Zunder Palencia,2,624,102,94,local,Roger Grimau,Luis Guil,21,17,9,24,11,35,0,20,34,0.5882,12,25,0.48,1,1,26,32,0.8125,127,28,28,5,17,11,28,3,29,49,0.5918,10,26,0.3846,1,2,6,10,0.6,98
103632,2023-24,2024-01-28T12:00:00Z,20,LR,5662,2748,Dreamland Gran Canaria,Real Madrid,5,9,100,77,local,Jaka Lakovic,Chus Mateo,17,19,8,24,6,30,6,23,37,0.6216,15,27,0.5556,3,5,9,14,0.6429,113,14,17,9,22,9,31,3,13,32,0.4062,13,34,0.3824,5,3,12,13,0.9231,75
103633,2023-24,2024-01-28T11:30:00Z,20,LR,5662,2748,Bàsquet Girona,Coviran Granada,591,592,80,61,local,Fotis Katsikaris,Pablo Pin,16,21,13,24,12,36,5,17,38,0.4474,10,27,0.3704,6,4,16,20,0.8,79,10,22,14,21,9,30,7,15,30,0.5,7,31,0.2258,4,7,10,14,0.7143,53
103634,2023-24,2024-01-27T19:45:00Z,20,LR,5662,2748,MoraBanc Andorra,Joventut Badalona,22,8,79,86,visitante,Natxo Lezkano,Carles Duran,14,20,9,25,7,32,6,21,35,0.6,8,27,0.2963,1,3,13,15,0.8667,87,13,18,9,26,13,39,7,23,45,0.5111,11,26,0.4231,3,1,7,13,0.5385,93
103635,2023-24,2024-01-27T17:00:00Z,20,LR,5662,2748,Lenovo Tenerife,UCAM Murcia,28,12,75,73,local,Txus Vidorreta,Sito Alonso,14,19,14,20,9,29,8,19,34,0.5588,8,26,0.3077,3,2,13,16,0.8125,72,17,16,14,20,8,28,8,19,36,0.5278,8,21,0.381,2,3,11,17,0.6471,79
103636,2023-24,2024-03-23T19:45:00Z,26,LR,5656,2740,Monbus Obradoiro,Río Breogán,57,25,83,72,local,Moncho Fernández,Veljko Mrsic,22,21,9,26,7,33,5,19,36,0.5278,10,22,0.4545,1,6,15,16,0.9375,105,15,18,9,18,7,25,5,13,31,0.4194,12,30,0.4,6,1,10,15,0.6667,65
103637,2023-24,2024-03-24T11:30:00Z,26,LR,5656,2740,Zunder Palencia,Real Madrid,624,9,78,86,visitante,Luis Guil,Chus Mateo,15,24,11,18,10,28,4,19,34,0.5588,7,23,0.3043,2,3,19,22,0.8636,73,23,17,9,21,9,30,7,19,29,0.6552,10,29,0.3448,2,2,18,21,0.8571,112
103638,2023-24,2024-03-24T12:00:00Z,26,LR,5656,2740,Lenovo Tenerife,Dreamland Gran Canaria,28,5,93,92,local,Txus Vidorreta,Jaka Lakovic,17,20,11,23,7,30,2,25,33,0.7576,6,27,0.2222,1,5,25,30,0.8333,106,17,26,4,18,10,28,6,27,50,0.54,8,23,0.3478,5,1,14,18,0.7778,87
103639,2023-24,2024-05-05T10:30:00Z,32,LR,5650,2758,Real Madrid,Coviran Granada,9,592,94,80,local,Chus Mateo,Pablo Pin,23,17,14,28,3,31,5,20,28,0.7143,11,26,0.4231,1,7,21,22,0.9545,123,23,19,9,16,9,25,9,20,39,0.5128,10,32,0.3125,7,2,10,12,0.8333,78
103640,2023-24,2024-05-05T15:00:00Z,32,LR,5650,2758,Baskonia,Bàsquet Girona,3,591,92,96,visitante,Dusko Ivanovic,Fotis Katsikaris,18,23,13,23,3,26,5,15,24,0.625,13,36,0.3611,0,2,23,28,0.8214,93,22,23,12,25,14,39,10,19,40,0.475,11,28,0.3929,2,0,25,32,0.7812,108
103641,2023-24,2024-05-05T16:30:00Z,32,LR,5650,2758,Unicaja,UCAM Murcia,14,12,96,71,local,Ibon Navarro,Sito Alonso,23,19,11,23,13,36,18,30,49,0.6122,6,27,0.2222,2,2,18,25,0.72,117,17,22,23,23,2,25,4,19,32,0.5938,7,24,0.2917,2,2,12,17,0.7059,55
