game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff
2023_0929_219_450,2023-09-29T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FC Bayern Muenchen Basketball,219,87,96,visitante,2023-24,0
2023_0929_2315_1774,2023-09-29T00:00:00+00:00,Rostock Seawolves,1774,Merlins Crailsheim,2315,81,85,visitante,2023-24,0
2023_0929_41_19629,2023-09-29T00:00:00+00:00,Veolia Towers Hamburg,19629,MHP Riesen Ludwigsburg,41,87,79,local,2023-24,0
2023_1001_450_40,2023-10-01T00:00:00+00:00,Basketball Loewen Braunschweig,40,SYNTAINICS MBC Weissenfels,450,85,77,local,2023-24,0
2023_1001_2457_1510,2023-10-01T00:00:00+00:00,Telekom Baskets Bonn,1510,Rasta Vechta,2457,79,84,visitante,2023-24,0
2023_1001_19629_2745,2023-10-01T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Veolia Towers Hamburg,19629,88,58,local,2023-24,0
2023_1001_1774_215,2023-10-01T00:00:00+00:00,MLP Academics Heidelberg,215,Rostock Seawolves,1774,113,122,visitante,2023-24,0
2023_1001_447_127,2023-10-01T00:00:00+00:00,Ratiopharm Ulm,127,Baskets Paderborn,447,99,84,local,2023-24,0
2023_1002_10_2315,2023-10-02T00:00:00+00:00,Merlins Crailsheim,2315,ALBA Berlin,10,75,110,visitante,2023-24,0
2023_1002_1791_132,2023-10-02T00:00:00+00:00,Bamberg Baskets,132,NINERS Chemnitz,1791,79,109,visitante,2023-24,0
2023_1002_1634_219,2023-10-02T00:00:00+00:00,FC Bayern Muenchen Basketball,219,EWE Baskets Oldenburg,1634,67,77,visitante,2023-24,0
2023_1004_1510_447,2023-10-04T00:00:00+00:00,Baskets Paderborn,447,Telekom Baskets Bonn,1510,88,76,local,2023-24,0
2023_1006_2745_41,2023-10-06T00:00:00+00:00,MHP Riesen Ludwigsburg,41,FITOne Wuerzburg Baskets,2745,78,60,local,2023-24,0
2023_1007_214_2315,2023-10-07T00:00:00+00:00,Merlins Crailsheim,2315,BG Goettingen,214,104,110,visitante,2023-24,0
2023_1007_127_10,2023-10-07T00:00:00+00:00,ALBA Berlin,10,Ratiopharm Ulm,127,88,100,visitante,2023-24,0
2023_1007_215_1634,2023-10-07T00:00:00+00:00,EWE Baskets Oldenburg,1634,MLP Academics Heidelberg,215,92,83,local,2023-24,0
2023_1007_2457_447,2023-10-07T00:00:00+00:00,Baskets Paderborn,447,Rasta Vechta,2457,72,103,visitante,2023-24,0
2023_1008_40_1791,2023-10-08T00:00:00+00:00,NINERS Chemnitz,1791,Basketball Loewen Braunschweig,40,86,81,local,2023-24,0
2023_1008_219_19629,2023-10-08T00:00:00+00:00,Veolia Towers Hamburg,19629,FC Bayern Muenchen Basketball,219,79,90,visitante,2023-24,0
2023_1009_1510_450,2023-10-09T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Telekom Baskets Bonn,1510,73,100,visitante,2023-24,0
2023_1020_1634_1774,2023-10-20T00:00:00+00:00,Rostock Seawolves,1774,EWE Baskets Oldenburg,1634,89,94,visitante,2023-24,0
2023_1021_19629_127,2023-10-21T00:00:00+00:00,Ratiopharm Ulm,127,Veolia Towers Hamburg,19629,94,78,local,2023-24,0
2023_1021_2745_40,2023-10-21T00:00:00+00:00,Basketball Loewen Braunschweig,40,FITOne Wuerzburg Baskets,2745,76,84,visitante,2023-24,0
2023_1021_41_1510,2023-10-21T00:00:00+00:00,Telekom Baskets Bonn,1510,MHP Riesen Ludwigsburg,41,91,86,local,2023-24,0
2023_1021_447_215,2023-10-21T00:00:00+00:00,MLP Academics Heidelberg,215,Baskets Paderborn,447,94,84,local,2023-24,0
2023_1022_1791_214,2023-10-22T00:00:00+00:00,BG Goettingen,214,NINERS Chemnitz,1791,63,77,visitante,2023-24,0
2023_1022_450_132,2023-10-22T00:00:00+00:00,Bamberg Baskets,132,SYNTAINICS MBC Weissenfels,450,94,86,local,2023-24,0
2023_1022_2315_219,2023-10-22T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Merlins Crailsheim,2315,97,62,local,2023-24,0
2023_1022_10_2457,2023-10-22T00:00:00+00:00,Rasta Vechta,2457,ALBA Berlin,10,80,98,visitante,2023-24,0
2023_1027_132_1634,2023-10-27T00:00:00+00:00,EWE Baskets Oldenburg,1634,Bamberg Baskets,132,92,83,local,2023-24,0
2023_1028_1791_450,2023-10-28T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,NINERS Chemnitz,1791,65,74,visitante,2023-24,0
2023_1028_127_41,2023-10-28T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Ratiopharm Ulm,127,99,70,local,2023-24,0
2023_1028_215_19629,2023-10-28T00:00:00+00:00,Veolia Towers Hamburg,19629,MLP Academics Heidelberg,215,88,73,local,2023-24,0
2023_1028_2457_40,2023-10-28T00:00:00+00:00,Basketball Loewen Braunschweig,40,Rasta Vechta,2457,90,97,visitante,2023-24,0
2023_1029_219_2745,2023-10-29T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,FC Bayern Muenchen Basketball,219,64,87,visitante,2023-24,0
2023_1029_1774_447,2023-10-29T00:00:00+00:00,Baskets Paderborn,447,Rostock Seawolves,1774,103,108,visitante,2023-24,0
2023_1029_1510_2315,2023-10-29T00:00:00+00:00,Merlins Crailsheim,2315,Telekom Baskets Bonn,1510,68,90,visitante,2023-24,0
2023_1030_214_10,2023-10-30T00:00:00+00:00,ALBA Berlin,10,BG Goettingen,214,114,77,local,2023-24,0
2023_1103_19629_2457,2023-11-03T00:00:00+00:00,Rasta Vechta,2457,Veolia Towers Hamburg,19629,81,85,visitante,2023-24,0
2023_1104_450_214,2023-11-04T00:00:00+00:00,BG Goettingen,214,SYNTAINICS MBC Weissenfels,450,89,97,visitante,2023-24,0
2023_1104_2315_1634,2023-11-04T00:00:00+00:00,EWE Baskets Oldenburg,1634,Merlins Crailsheim,2315,99,63,local,2023-24,0
2023_1104_2745_1791,2023-11-04T00:00:00+00:00,NINERS Chemnitz,1791,FITOne Wuerzburg Baskets,2745,70,68,local,2023-24,0
2023_1105_127_1510,2023-11-05T00:00:00+00:00,Telekom Baskets Bonn,1510,Ratiopharm Ulm,127,87,105,visitante,2023-24,0
2023_1105_215_132,2023-11-05T00:00:00+00:00,Bamberg Baskets,132,MLP Academics Heidelberg,215,109,90,local,2023-24,0
2023_1105_41_1774,2023-11-05T00:00:00+00:00,Rostock Seawolves,1774,MHP Riesen Ludwigsburg,41,77,96,visitante,2023-24,0
2023_1105_40_219,2023-11-05T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Basketball Loewen Braunschweig,40,81,83,visitante,2023-24,0
2023_1106_447_10,2023-11-06T00:00:00+00:00,ALBA Berlin,10,Baskets Paderborn,447,97,81,local,2023-24,0
2023_1110_1774_450,2023-11-10T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Rostock Seawolves,1774,97,85,local,2023-24,0
2023_1111_214_19629,2023-11-11T00:00:00+00:00,Veolia Towers Hamburg,19629,BG Goettingen,214,123,118,local,2023-24,0
2023_1111_1634_127,2023-11-11T00:00:00+00:00,Ratiopharm Ulm,127,EWE Baskets Oldenburg,1634,98,94,local,2023-24,0
2023_1111_215_2745,2023-11-11T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MLP Academics Heidelberg,215,87,54,local,2023-24,0
2023_1111_2457_2315,2023-11-11T00:00:00+00:00,Merlins Crailsheim,2315,Rasta Vechta,2457,58,96,visitante,2023-24,0
2023_1112_10_40,2023-11-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,ALBA Berlin,10,64,92,visitante,2023-24,0
2023_1112_132_41,2023-11-12T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Bamberg Baskets,132,102,90,local,2023-24,0
2023_1112_1510_219,2023-11-12T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Telekom Baskets Bonn,1510,83,88,visitante,2023-24,0
2023_1112_447_1791,2023-11-12T00:00:00+00:00,NINERS Chemnitz,1791,Baskets Paderborn,447,106,68,local,2023-24,0
2023_1117_1791_1774,2023-11-17T00:00:00+00:00,Rostock Seawolves,1774,NINERS Chemnitz,1791,75,85,visitante,2023-24,0
2023_1118_40_447,2023-11-18T00:00:00+00:00,Baskets Paderborn,447,Basketball Loewen Braunschweig,40,92,87,local,2023-24,0
2023_1118_19629_132,2023-11-18T00:00:00+00:00,Bamberg Baskets,132,Veolia Towers Hamburg,19629,90,94,visitante,2023-24,0
2023_1118_1634_2457,2023-11-18T00:00:00+00:00,Rasta Vechta,2457,EWE Baskets Oldenburg,1634,85,67,local,2023-24,0
2023_1119_219_41,2023-11-19T00:00:00+00:00,MHP Riesen Ludwigsburg,41,FC Bayern Muenchen Basketball,219,84,92,visitante,2023-24,0
2023_1119_214_1510,2023-11-19T00:00:00+00:00,Telekom Baskets Bonn,1510,BG Goettingen,214,101,77,local,2023-24,0
2023_1119_10_450,2023-11-19T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,ALBA Berlin,10,108,75,local,2023-24,0
2023_1119_2745_127,2023-11-19T00:00:00+00:00,Ratiopharm Ulm,127,FITOne Wuerzburg Baskets,2745,88,83,local,2023-24,0
2023_1120_2315_215,2023-11-20T00:00:00+00:00,MLP Academics Heidelberg,215,Merlins Crailsheim,2315,93,86,local,2023-24,0
2023_1124_1791_19629,2023-11-24T00:00:00+00:00,Veolia Towers Hamburg,19629,NINERS Chemnitz,1791,87,96,visitante,2023-24,0
2023_1125_132_40,2023-11-25T00:00:00+00:00,Basketball Loewen Braunschweig,40,Bamberg Baskets,132,78,92,visitante,2023-24,0
2023_1125_127_2315,2023-11-25T00:00:00+00:00,Merlins Crailsheim,2315,Ratiopharm Ulm,127,87,94,visitante,2023-24,0
2023_1125_1774_214,2023-11-25T00:00:00+00:00,BG Goettingen,214,Rostock Seawolves,1774,92,96,visitante,2023-24,0
2023_1126_1510_215,2023-11-26T00:00:00+00:00,MLP Academics Heidelberg,215,Telekom Baskets Bonn,1510,69,92,visitante,2023-24,0
2023_1126_41_10,2023-11-26T00:00:00+00:00,ALBA Berlin,10,MHP Riesen Ludwigsburg,41,79,87,visitante,2023-24,0
2023_1126_447_1634,2023-11-26T00:00:00+00:00,EWE Baskets Oldenburg,1634,Baskets Paderborn,447,84,93,visitante,2023-24,0
2023_1126_2457_219,2023-11-26T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Rasta Vechta,2457,85,81,local,2023-24,0
2023_1127_450_2745,2023-11-27T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,SYNTAINICS MBC Weissenfels,450,88,72,local,2023-24,0
2023_1128_132_1774,2023-11-28T00:00:00+00:00,Rostock Seawolves,1774,Bamberg Baskets,132,83,93,visitante,2023-24,0
2023_1128_214_41,2023-11-28T00:00:00+00:00,MHP Riesen Ludwigsburg,41,BG Goettingen,214,104,76,local,2023-24,0
2023_1201_2745_2457,2023-12-01T00:00:00+00:00,Rasta Vechta,2457,FITOne Wuerzburg Baskets,2745,75,87,visitante,2023-24,0
2023_1202_214_132,2023-12-02T00:00:00+00:00,Bamberg Baskets,132,BG Goettingen,214,85,92,visitante,2023-24,0
2023_1202_450_19629,2023-12-02T00:00:00+00:00,Veolia Towers Hamburg,19629,SYNTAINICS MBC Weissenfels,450,86,81,local,2023-24,0
2023_1202_2315_447,2023-12-02T00:00:00+00:00,Baskets Paderborn,447,Merlins Crailsheim,2315,84,87,visitante,2023-24,0
2023_1202_215_41,2023-12-02T00:00:00+00:00,MHP Riesen Ludwigsburg,41,MLP Academics Heidelberg,215,75,72,local,2023-24,0
2023_1203_40_1510,2023-12-03T00:00:00+00:00,Telekom Baskets Bonn,1510,Basketball Loewen Braunschweig,40,102,94,local,2023-24,0
2023_1203_127_1774,2023-12-03T00:00:00+00:00,Rostock Seawolves,1774,Ratiopharm Ulm,127,107,89,local,2023-24,0
2023_1203_1634_1791,2023-12-03T00:00:00+00:00,NINERS Chemnitz,1791,EWE Baskets Oldenburg,1634,79,58,local,2023-24,0
2023_1213_1510_40,2023-12-13T00:00:00+00:00,Basketball Loewen Braunschweig,40,Telekom Baskets Bonn,1510,80,76,local,2023-24,0
2023_1215_19629_447,2023-12-15T00:00:00+00:00,Baskets Paderborn,447,Veolia Towers Hamburg,19629,86,94,visitante,2023-24,0
2023_1216_2745_1510,2023-12-16T00:00:00+00:00,Telekom Baskets Bonn,1510,FITOne Wuerzburg Baskets,2745,78,97,visitante,2023-24,0
2023_1216_1791_215,2023-12-16T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,69,93,visitante,2023-24,0
2023_1216_214_2457,2023-12-16T00:00:00+00:00,Rasta Vechta,2457,BG Goettingen,214,90,86,local,2023-24,0
2023_1217_41_450,2023-12-17T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,MHP Riesen Ludwigsburg,41,81,78,local,2023-24,0
2023_1217_1774_40,2023-12-17T00:00:00+00:00,Basketball Loewen Braunschweig,40,Rostock Seawolves,1774,78,101,visitante,2023-24,0
2023_1217_219_127,2023-12-17T00:00:00+00:00,Ratiopharm Ulm,127,FC Bayern Muenchen Basketball,219,80,95,visitante,2023-24,0
2023_1217_1634_10,2023-12-17T00:00:00+00:00,ALBA Berlin,10,EWE Baskets Oldenburg,1634,90,85,local,2023-24,0
2023_1218_132_2315,2023-12-18T00:00:00+00:00,Merlins Crailsheim,2315,Bamberg Baskets,132,87,97,visitante,2023-24,0
2023_1220_2457_1791,2023-12-20T00:00:00+00:00,NINERS Chemnitz,1791,Rasta Vechta,2457,81,80,local,2023-24,0
2023_1222_127_215,2023-12-22T00:00:00+00:00,MLP Academics Heidelberg,215,Ratiopharm Ulm,127,89,98,visitante,2023-24,0
2023_1222_447_132,2023-12-22T00:00:00+00:00,Bamberg Baskets,132,Baskets Paderborn,447,92,99,visitante,2023-24,0
2023_1223_40_41,2023-12-23T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Basketball Loewen Braunschweig,40,82,83,visitante,2023-24,0
2023_1223_450_1634,2023-12-23T00:00:00+00:00,EWE Baskets Oldenburg,1634,SYNTAINICS MBC Weissenfels,450,89,71,local,2023-24,0
2023_1223_1510_19629,2023-12-23T00:00:00+00:00,Veolia Towers Hamburg,19629,Telekom Baskets Bonn,1510,94,108,visitante,2023-24,0
2023_1223_2315_2745,2023-12-23T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Merlins Crailsheim,2315,98,96,local,2023-24,0
2023_1226_1791_2315,2023-12-26T00:00:00+00:00,Merlins Crailsheim,2315,NINERS Chemnitz,1791,67,95,visitante,2023-24,0
2023_1226_447_219,2023-12-26T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Baskets Paderborn,447,96,74,local,2023-24,0
2023_1226_1774_1510,2023-12-26T00:00:00+00:00,Telekom Baskets Bonn,1510,Rostock Seawolves,1774,92,98,visitante,2023-24,0
2023_1226_450_2457,2023-12-26T00:00:00+00:00,Rasta Vechta,2457,SYNTAINICS MBC Weissenfels,450,100,74,local,2023-24,0
2023_1227_215_214,2023-12-27T00:00:00+00:00,BG Goettingen,214,MLP Academics Heidelberg,215,113,109,local,2023-24,0
2023_1227_132_2745,2023-12-27T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Bamberg Baskets,132,83,78,local,2023-24,0
2023_1227_41_1634,2023-12-27T00:00:00+00:00,EWE Baskets Oldenburg,1634,MHP Riesen Ludwigsburg,41,80,104,visitante,2023-24,0
2023_1229_2745_1634,2023-12-29T00:00:00+00:00,EWE Baskets Oldenburg,1634,FITOne Wuerzburg Baskets,2745,78,83,visitante,2023-24,0
2023_1229_1510_132,2023-12-29T00:00:00+00:00,Bamberg Baskets,132,Telekom Baskets Bonn,1510,74,88,visitante,2023-24,0
2023_1229_450_127,2023-12-29T00:00:00+00:00,Ratiopharm Ulm,127,SYNTAINICS MBC Weissenfels,450,107,75,local,2023-24,0
2023_1230_40_214,2023-12-30T00:00:00+00:00,BG Goettingen,214,Basketball Loewen Braunschweig,40,82,110,visitante,2023-24,0
2023_1230_2457_1774,2023-12-30T00:00:00+00:00,Rostock Seawolves,1774,Rasta Vechta,2457,81,85,visitante,2023-24,0
2023_1230_219_215,2023-12-30T00:00:00+00:00,MLP Academics Heidelberg,215,FC Bayern Muenchen Basketball,219,57,83,visitante,2023-24,0
2023_1230_2315_19629,2023-12-30T00:00:00+00:00,Veolia Towers Hamburg,19629,Merlins Crailsheim,2315,89,84,local,2023-24,0
2023_1230_41_447,2023-12-30T00:00:00+00:00,Baskets Paderborn,447,MHP Riesen Ludwigsburg,41,94,104,visitante,2023-24,0
2023_1231_10_1791,2023-12-31T00:00:00+00:00,NINERS Chemnitz,1791,ALBA Berlin,10,90,101,visitante,2023-24,0
2024_0102_127_40,2024-01-02T00:00:00+00:00,Basketball Loewen Braunschweig,40,Ratiopharm Ulm,127,73,90,visitante,2023-24,0
2024_0105_215_2457,2024-01-05T00:00:00+00:00,Rasta Vechta,2457,MLP Academics Heidelberg,215,113,76,local,2023-24,0
2024_0106_214_127,2024-01-06T00:00:00+00:00,Ratiopharm Ulm,127,BG Goettingen,214,100,90,local,2023-24,0
2024_0106_19629_40,2024-01-06T00:00:00+00:00,Basketball Loewen Braunschweig,40,Veolia Towers Hamburg,19629,72,81,visitante,2023-24,0
2024_0106_1791_41,2024-01-06T00:00:00+00:00,MHP Riesen Ludwigsburg,41,NINERS Chemnitz,1791,66,85,visitante,2023-24,0
2024_0106_2315_450,2024-01-06T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Merlins Crailsheim,2315,76,87,visitante,2023-24,0
2024_0107_132_10,2024-01-07T00:00:00+00:00,ALBA Berlin,10,Bamberg Baskets,132,77,97,visitante,2023-24,0
2024_0107_1774_219,2024-01-07T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Rostock Seawolves,1774,91,85,local,2023-24,0
2024_0107_1634_1510,2024-01-07T00:00:00+00:00,Telekom Baskets Bonn,1510,EWE Baskets Oldenburg,1634,108,83,local,2023-24,0
2024_0108_447_2745,2024-01-08T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Baskets Paderborn,447,107,101,local,2023-24,0
2024_0112_1510_1791,2024-01-12T00:00:00+00:00,NINERS Chemnitz,1791,Telekom Baskets Bonn,1510,85,77,local,2023-24,0
2024_0113_1774_19629,2024-01-13T00:00:00+00:00,Veolia Towers Hamburg,19629,Rostock Seawolves,1774,111,94,local,2023-24,0
2024_0113_127_2457,2024-01-13T00:00:00+00:00,Rasta Vechta,2457,Ratiopharm Ulm,127,106,102,local,2023-24,0
2024_0113_41_2315,2024-01-13T00:00:00+00:00,Merlins Crailsheim,2315,MHP Riesen Ludwigsburg,41,59,106,visitante,2023-24,0
2024_0113_1634_214,2024-01-13T00:00:00+00:00,BG Goettingen,214,EWE Baskets Oldenburg,1634,85,106,visitante,2023-24,0
2024_0114_10_2745,2024-01-14T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,ALBA Berlin,10,82,90,visitante,2023-24,0
2024_0114_40_215,2024-01-14T00:00:00+00:00,MLP Academics Heidelberg,215,Basketball Loewen Braunschweig,40,84,83,local,2023-24,0
2024_0114_450_447,2024-01-14T00:00:00+00:00,Baskets Paderborn,447,SYNTAINICS MBC Weissenfels,450,78,114,visitante,2023-24,0
2024_0114_219_132,2024-01-14T00:00:00+00:00,Bamberg Baskets,132,FC Bayern Muenchen Basketball,219,69,91,visitante,2023-24,0
2024_0119_132_127,2024-01-19T00:00:00+00:00,Ratiopharm Ulm,127,Bamberg Baskets,132,84,76,local,2023-24,0
2024_0120_19629_1634,2024-01-20T00:00:00+00:00,EWE Baskets Oldenburg,1634,Veolia Towers Hamburg,19629,91,80,local,2023-24,0
2024_0120_1774_2745,2024-01-20T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Rostock Seawolves,1774,91,78,local,2023-24,0
2024_0120_2315_40,2024-01-20T00:00:00+00:00,Basketball Loewen Braunschweig,40,Merlins Crailsheim,2315,80,70,local,2023-24,0
2024_0121_1791_219,2024-01-21T00:00:00+00:00,FC Bayern Muenchen Basketball,219,NINERS Chemnitz,1791,86,73,local,2023-24,0
2024_0121_447_214,2024-01-21T00:00:00+00:00,BG Goettingen,214,Baskets Paderborn,447,116,95,local,2023-24,0
2024_0121_1510_10,2024-01-21T00:00:00+00:00,ALBA Berlin,10,Telekom Baskets Bonn,1510,95,87,local,2023-24,0
2024_0121_41_2457,2024-01-21T00:00:00+00:00,Rasta Vechta,2457,MHP Riesen Ludwigsburg,41,74,77,visitante,2023-24,0
2024_0122_215_450,2024-01-22T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,MLP Academics Heidelberg,215,111,90,local,2023-24,0
2024_0126_450_1510,2024-01-26T00:00:00+00:00,Telekom Baskets Bonn,1510,SYNTAINICS MBC Weissenfels,450,100,92,local,2023-24,0
2024_0127_40_132,2024-01-27T00:00:00+00:00,Bamberg Baskets,132,Basketball Loewen Braunschweig,40,90,91,visitante,2023-24,0
2024_0127_214_1774,2024-01-27T00:00:00+00:00,Rostock Seawolves,1774,BG Goettingen,214,90,104,visitante,2023-24,0
2024_0127_215_1791,2024-01-27T00:00:00+00:00,NINERS Chemnitz,1791,MLP Academics Heidelberg,215,99,77,local,2023-24,0
2024_0127_1634_41,2024-01-27T00:00:00+00:00,MHP Riesen Ludwigsburg,41,EWE Baskets Oldenburg,1634,85,91,visitante,2023-24,0
2024_0127_127_447,2024-01-27T00:00:00+00:00,Baskets Paderborn,447,Ratiopharm Ulm,127,97,76,local,2023-24,0
2024_0128_219_2315,2024-01-28T00:00:00+00:00,Merlins Crailsheim,2315,FC Bayern Muenchen Basketball,219,81,98,visitante,2023-24,0
2024_0128_2457_19629,2024-01-28T00:00:00+00:00,Veolia Towers Hamburg,19629,Rasta Vechta,2457,71,79,visitante,2023-24,0
2024_0128_2745_10,2024-01-28T00:00:00+00:00,ALBA Berlin,10,FITOne Wuerzburg Baskets,2745,75,76,visitante,2023-24,0
2024_0202_447_2315,2024-02-02T00:00:00+00:00,Merlins Crailsheim,2315,Baskets Paderborn,447,96,85,local,2023-24,0
2024_0203_132_450,2024-02-03T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Bamberg Baskets,132,78,108,visitante,2023-24,0
2024_0203_19629_1510,2024-02-03T00:00:00+00:00,Telekom Baskets Bonn,1510,Veolia Towers Hamburg,19629,87,80,local,2023-24,0
2024_0203_41_214,2024-02-03T00:00:00+00:00,BG Goettingen,214,MHP Riesen Ludwigsburg,41,72,97,visitante,2023-24,0
2024_0203_1774_1791,2024-02-03T00:00:00+00:00,NINERS Chemnitz,1791,Rostock Seawolves,1774,94,90,local,2023-24,0
2024_0204_10_127,2024-02-04T00:00:00+00:00,Ratiopharm Ulm,127,ALBA Berlin,10,88,98,visitante,2023-24,0
2024_0204_40_2745,2024-02-04T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Basketball Loewen Braunschweig,40,89,100,visitante,2023-24,0
2024_0204_2457_215,2024-02-04T00:00:00+00:00,MLP Academics Heidelberg,215,Rasta Vechta,2457,87,109,visitante,2023-24,0
2024_0205_219_1634,2024-02-05T00:00:00+00:00,EWE Baskets Oldenburg,1634,FC Bayern Muenchen Basketball,219,73,93,visitante,2023-24,0
2024_0209_215_40,2024-02-09T00:00:00+00:00,Basketball Loewen Braunschweig,40,MLP Academics Heidelberg,215,94,76,local,2023-24,0
2024_0209_2745_132,2024-02-09T00:00:00+00:00,Bamberg Baskets,132,FITOne Wuerzburg Baskets,2745,65,104,visitante,2023-24,0
2024_0210_1510_127,2024-02-10T00:00:00+00:00,Ratiopharm Ulm,127,Telekom Baskets Bonn,1510,97,98,visitante,2023-24,0
2024_0210_1791_1634,2024-02-10T00:00:00+00:00,EWE Baskets Oldenburg,1634,NINERS Chemnitz,1791,69,87,visitante,2023-24,0
2024_0210_2315_41,2024-02-10T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Merlins Crailsheim,2315,100,89,local,2023-24,0
2024_0210_19629_1774,2024-02-10T00:00:00+00:00,Rostock Seawolves,1774,Veolia Towers Hamburg,19629,89,105,visitante,2023-24,0
2024_0211_214_447,2024-02-11T00:00:00+00:00,Baskets Paderborn,447,BG Goettingen,214,70,101,visitante,2023-24,0
2024_0211_450_219,2024-02-11T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,116,86,local,2023-24,0
2024_0211_2457_10,2024-02-11T00:00:00+00:00,ALBA Berlin,10,Rasta Vechta,2457,98,89,local,2023-24,0
2024_0213_132_215,2024-02-13T00:00:00+00:00,MLP Academics Heidelberg,215,Bamberg Baskets,132,83,98,visitante,2023-24,0
2024_0213_40_450,2024-02-13T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Basketball Loewen Braunschweig,40,81,88,visitante,2023-24,0
2024_0213_219_1791,2024-02-13T00:00:00+00:00,NINERS Chemnitz,1791,FC Bayern Muenchen Basketball,219,80,89,visitante,2023-24,0
2024_0213_127_19629,2024-02-13T00:00:00+00:00,Veolia Towers Hamburg,19629,Ratiopharm Ulm,127,70,83,visitante,2023-24,0
2024_0213_10_214,2024-02-13T00:00:00+00:00,BG Goettingen,214,ALBA Berlin,10,85,108,visitante,2023-24,0
2024_0214_41_2745,2024-02-14T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MHP Riesen Ludwigsburg,41,94,91,local,2023-24,0
2024_0214_1634_2315,2024-02-14T00:00:00+00:00,Merlins Crailsheim,2315,EWE Baskets Oldenburg,1634,58,80,visitante,2023-24,0
2024_0214_1774_2457,2024-02-14T00:00:00+00:00,Rasta Vechta,2457,Rostock Seawolves,1774,92,77,local,2023-24,0
2024_0214_447_1510,2024-02-14T00:00:00+00:00,Telekom Baskets Bonn,1510,Baskets Paderborn,447,92,82,local,2023-24,0
2024_0228_219_214,2024-02-28T00:00:00+00:00,BG Goettingen,214,FC Bayern Muenchen Basketball,219,74,86,visitante,2023-24,0
2024_0301_2745_2315,2024-03-01T00:00:00+00:00,Merlins Crailsheim,2315,FITOne Wuerzburg Baskets,2745,80,86,visitante,2023-24,0
