game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff,fs_match_id,home_fga,home_fgm,home_fg_pct,home_fg2a,home_fg2m,home_fg2_pct,home_fg3a,home_fg3m,home_fg3_pct,home_fta,home_ftm,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_blk,home_tov,home_stl,home_pf,away_fga,away_fgm,away_fg_pct,away_fg2a,away_fg2m,away_fg2_pct,away_fg3a,away_fg3m,away_fg3_pct,away_fta,away_ftm,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_blk,away_tov,away_stl,away_pf,fs_match_orientation
2020_1210_19629_133,2020-12-10T00:00:00+00:00,46ers Giessen,133,Veolia Towers Hamburg,19629,79,100,visitante,2020-21,0,t0i47cpo,63.0,30.0,47.62,38.0,24.0,63.16,25.0,6.0,24.0,16.0,13.0,81.3,7.0,27.0,34.0,15.0,0.0,21.0,5.0,18.0,70.0,38.0,54.29,42.0,25.0,59.52,28.0,13.0,46.43,19.0,11.0,57.9,8.0,26.0,34.0,26.0,3.0,12.0,15.0,20.0,reverse
2020_1211_2457_1510,2020-12-11T00:00:00+00:00,Telekom Baskets Bonn,1510,Rasta Vechta,2457,80,69,local,2020-21,0,C070Xp47,60.0,28.0,46.67,37.0,20.0,54.05,23.0,8.0,34.78,24.0,16.0,66.7,13.0,27.0,40.0,17.0,4.0,14.0,8.0,22.0,60.0,24.0,40.0,39.0,18.0,46.15,21.0,6.0,28.57,19.0,15.0,78.9,10.0,20.0,30.0,15.0,3.0,13.0,7.0,22.0,reverse
2020_1212_3361_41,2020-12-12T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Fraport Skyliners Frankfurt,3361,94,80,local,2020-21,0,fPWpucND,64.0,34.0,53.13,36.0,24.0,66.67,28.0,10.0,35.71,22.0,16.0,72.7,8.0,23.0,31.0,15.0,3.0,10.0,12.0,19.0,61.0,26.0,42.62,32.0,15.0,46.88,29.0,11.0,37.93,18.0,17.0,94.4,12.0,26.0,38.0,14.0,2.0,21.0,4.0,21.0,reverse
2020_1212_214_450,2020-12-12T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,BG Goettingen,214,93,85,local,2020-21,0,ji64W4JD,71.0,34.0,47.89,38.0,21.0,55.26,33.0,13.0,39.39,15.0,14.0,93.3,14.0,30.0,44.0,17.0,5.0,14.0,4.0,25.0,71.0,30.0,42.25,47.0,22.0,46.81,24.0,8.0,33.33,24.0,19.0,79.2,13.0,22.0,35.0,19.0,2.0,10.0,7.0,21.0,reverse
2020_1212_1791_2745,2020-12-12T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,NINERS Chemnitz,1791,76,67,local,2020-21,0,0MZhwyhQ,57.0,26.0,45.61,35.0,19.0,54.29,22.0,7.0,31.82,26.0,17.0,65.4,14.0,25.0,39.0,15.0,1.0,15.0,9.0,17.0,58.0,24.0,41.38,34.0,15.0,44.12,24.0,9.0,37.5,11.0,10.0,90.9,11.0,17.0,28.0,17.0,3.0,15.0,6.0,24.0,reverse
2020_1212_2315_1634,2020-12-12T00:00:00+00:00,EWE Baskets Oldenburg,1634,Merlins Crailsheim,2315,80,94,visitante,2020-21,0,6azkvHxK,67.0,28.0,41.79,35.0,19.0,54.29,32.0,9.0,28.13,15.0,15.0,100.0,7.0,17.0,24.0,21.0,2.0,13.0,9.0,24.0,61.0,34.0,55.74,41.0,24.0,58.54,20.0,10.0,50.0,23.0,16.0,69.6,11.0,31.0,42.0,24.0,2.0,21.0,8.0,19.0,reverse
2020_1213_40_134,2020-12-13T00:00:00+00:00,Medi Bayreuth,134,Basketball Loewen Braunschweig,40,79,90,visitante,2020-21,0,bcFTWYUg,59.0,26.0,44.07,36.0,17.0,47.22,23.0,9.0,39.13,26.0,18.0,69.2,9.0,28.0,37.0,15.0,0.0,13.0,4.0,15.0,74.0,36.0,48.65,43.0,23.0,53.49,31.0,13.0,41.94,9.0,5.0,55.6,11.0,27.0,38.0,26.0,2.0,7.0,8.0,23.0,reverse
2020_1213_219_133,2020-12-13T00:00:00+00:00,46ers Giessen,133,FC Bayern Muenchen Basketball,219,71,93,visitante,2020-21,0,2VLKYf0s,58.0,24.0,41.38,32.0,15.0,46.88,26.0,9.0,34.62,15.0,14.0,93.3,4.0,24.0,28.0,16.0,2.0,20.0,5.0,26.0,66.0,33.0,50.0,47.0,28.0,59.57,19.0,5.0,26.32,30.0,22.0,73.3,10.0,29.0,39.0,23.0,4.0,10.0,10.0,19.0,reverse
2020_1213_19629_127,2020-12-13T00:00:00+00:00,Ratiopharm Ulm,127,Veolia Towers Hamburg,19629,73,69,local,2020-21,0,K6GPXEFm,57.0,19.0,33.33,29.0,11.0,37.93,28.0,8.0,28.57,33.0,27.0,81.8,9.0,28.0,37.0,11.0,2.0,12.0,4.0,20.0,64.0,25.0,39.06,34.0,17.0,50.0,30.0,8.0,26.67,14.0,11.0,78.6,10.0,31.0,41.0,15.0,2.0,13.0,3.0,28.0,reverse
2020_1213_10_132,2020-12-13T00:00:00+00:00,Bamberg Baskets,132,ALBA Berlin,10,70,82,visitante,2020-21,0,hKEXVhp0,53.0,27.0,50.94,30.0,19.0,63.33,23.0,8.0,34.78,9.0,8.0,88.9,4.0,25.0,29.0,20.0,1.0,19.0,5.0,22.0,65.0,31.0,47.69,38.0,22.0,57.89,27.0,9.0,33.33,17.0,11.0,64.7,9.0,23.0,32.0,20.0,2.0,10.0,12.0,16.0,reverse
2020_1215_133_450,2020-12-15T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,46ers Giessen,133,105,93,local,2020-21,0,fa5Wx3nN,71.0,37.0,52.11,41.0,23.0,56.1,30.0,14.0,46.67,23.0,17.0,73.9,16.0,28.0,44.0,29.0,5.0,15.0,6.0,22.0,81.0,37.0,45.68,58.0,31.0,53.45,23.0,6.0,26.09,15.0,13.0,86.7,17.0,20.0,37.0,15.0,2.0,10.0,7.0,20.0,reverse
2020_1216_132_2745,2020-12-16T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Bamberg Baskets,132,66,81,visitante,2020-21,0,GjButIjA,58.0,25.0,43.1,43.0,23.0,53.49,15.0,2.0,13.33,19.0,14.0,73.7,18.0,16.0,34.0,11.0,1.0,23.0,10.0,15.0,56.0,31.0,55.36,35.0,19.0,54.29,21.0,12.0,57.14,9.0,7.0,77.8,10.0,18.0,28.0,20.0,6.0,18.0,16.0,18.0,reverse
2020_1218_133_1791,2020-12-18T00:00:00+00:00,NINERS Chemnitz,1791,46ers Giessen,133,95,83,local,2020-21,0,6NIyVCa6,57.0,37.0,64.91,36.0,27.0,75.0,21.0,10.0,47.62,16.0,14.0,87.5,6.0,23.0,29.0,24.0,7.0,13.0,5.0,20.0,60.0,30.0,50.0,32.0,16.0,50.0,28.0,14.0,50.0,15.0,13.0,86.7,10.0,16.0,26.0,21.0,2.0,13.0,5.0,22.0,reverse
2020_1219_10_127,2020-12-19T00:00:00+00:00,Ratiopharm Ulm,127,ALBA Berlin,10,83,93,visitante,2020-21,0,ln8tUWEC,57.0,29.0,50.88,30.0,17.0,56.67,27.0,12.0,44.44,15.0,13.0,86.7,8.0,17.0,25.0,18.0,0.0,17.0,9.0,23.0,55.0,32.0,58.18,30.0,20.0,66.67,25.0,12.0,48.0,23.0,17.0,73.9,8.0,20.0,28.0,23.0,1.0,14.0,11.0,13.0,reverse
2020_1219_3361_134,2020-12-19T00:00:00+00:00,Medi Bayreuth,134,Fraport Skyliners Frankfurt,3361,86,104,visitante,2020-21,0,Sx7pTjUI,57.0,30.0,52.63,38.0,23.0,60.53,19.0,7.0,36.84,26.0,19.0,73.1,7.0,16.0,23.0,17.0,1.0,13.0,5.0,13.0,66.0,42.0,63.64,35.0,27.0,77.14,31.0,15.0,48.39,7.0,5.0,71.4,9.0,23.0,32.0,31.0,0.0,12.0,5.0,25.0,reverse
2020_1219_132_1510,2020-12-19T00:00:00+00:00,Telekom Baskets Bonn,1510,Bamberg Baskets,132,66,80,visitante,2020-21,0,tfARiz7J,63.0,21.0,33.33,32.0,15.0,46.88,31.0,6.0,19.35,22.0,18.0,81.8,11.0,22.0,33.0,17.0,3.0,10.0,7.0,23.0,53.0,26.0,49.06,26.0,17.0,65.38,27.0,9.0,33.33,22.0,19.0,86.4,6.0,34.0,40.0,16.0,4.0,15.0,5.0,17.0,reverse
2020_1219_41_2457,2020-12-19T00:00:00+00:00,Rasta Vechta,2457,MHP Riesen Ludwigsburg,41,73,85,visitante,2020-21,0,Kp9VjfMP,52.0,25.0,48.08,34.0,18.0,52.94,18.0,7.0,38.89,20.0,16.0,80.0,9.0,26.0,35.0,14.0,2.0,23.0,5.0,25.0,74.0,31.0,41.89,42.0,22.0,52.38,32.0,9.0,28.13,17.0,14.0,82.4,18.0,21.0,39.0,13.0,2.0,12.0,12.0,24.0,reverse
2020_1220_40_2315,2020-12-20T00:00:00+00:00,Merlins Crailsheim,2315,Basketball Loewen Braunschweig,40,108,75,local,2020-21,0,Yik6phag,64.0,37.0,57.81,31.0,21.0,67.74,33.0,16.0,48.48,22.0,18.0,81.8,11.0,23.0,34.0,25.0,1.0,15.0,11.0,19.0,63.0,28.0,44.44,37.0,21.0,56.76,26.0,7.0,26.92,20.0,12.0,60.0,15.0,16.0,31.0,18.0,3.0,19.0,6.0,20.0,reverse
2020_1220_214_19629,2020-12-20T00:00:00+00:00,Veolia Towers Hamburg,19629,BG Goettingen,214,98,94,local,2020-21,0,QRobnEUt,69.0,30.0,43.48,40.0,17.0,42.5,29.0,13.0,44.83,32.0,25.0,78.1,17.0,24.0,41.0,20.0,1.0,12.0,5.0,22.0,62.0,30.0,48.39,36.0,22.0,61.11,26.0,8.0,30.77,29.0,26.0,89.7,10.0,25.0,35.0,19.0,5.0,12.0,5.0,28.0,reverse
2020_1220_2745_450,2020-12-20T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FITOne Wuerzburg Baskets,2745,80,68,local,2020-21,0,vVk2oYqm,59.0,28.0,47.46,34.0,17.0,50.0,25.0,11.0,44.0,15.0,13.0,86.7,9.0,23.0,32.0,16.0,1.0,17.0,11.0,17.0,59.0,25.0,42.37,39.0,19.0,48.72,20.0,6.0,30.0,17.0,12.0,70.6,12.0,21.0,33.0,15.0,2.0,17.0,7.0,17.0,reverse
2020_1220_1634_219,2020-12-20T00:00:00+00:00,FC Bayern Muenchen Basketball,219,EWE Baskets Oldenburg,1634,95,100,visitante,2020-21,0,CrlAqCEa,56.0,29.0,51.79,30.0,20.0,66.67,26.0,9.0,34.62,33.0,28.0,84.8,10.0,20.0,30.0,17.0,1.0,11.0,5.0,27.0,64.0,33.0,51.56,37.0,23.0,62.16,27.0,10.0,37.04,29.0,24.0,82.8,11.0,18.0,29.0,14.0,0.0,9.0,4.0,27.0,reverse
2020_1222_1791_41,2020-12-22T00:00:00+00:00,MHP Riesen Ludwigsburg,41,NINERS Chemnitz,1791,114,91,local,2020-21,0,UJrFrWT5,78.0,41.0,52.56,50.0,29.0,58.0,28.0,12.0,42.86,29.0,23.0,79.3,16.0,16.0,32.0,17.0,4.0,6.0,10.0,22.0,61.0,31.0,50.82,34.0,21.0,61.76,27.0,10.0,37.04,21.0,19.0,90.5,13.0,25.0,38.0,18.0,6.0,18.0,3.0,28.0,reverse
2020_1222_134_2745,2020-12-22T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Medi Bayreuth,134,93,87,local,2020-21,0,2XtNtAbI,61.0,34.0,55.74,42.0,26.0,61.9,19.0,8.0,42.11,23.0,17.0,73.9,13.0,14.0,27.0,19.0,1.0,10.0,8.0,25.0,54.0,28.0,51.85,38.0,21.0,55.26,16.0,7.0,43.75,24.0,24.0,100.0,10.0,14.0,24.0,18.0,3.0,16.0,5.0,24.0,reverse
2020_1222_2315_3361,2020-12-22T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Merlins Crailsheim,2315,64,76,visitante,2020-21,0,8AsJsjqC,58.0,24.0,41.38,38.0,19.0,50.0,20.0,5.0,25.0,15.0,13.0,86.7,6.0,31.0,37.0,12.0,4.0,15.0,6.0,26.0,71.0,25.0,35.21,42.0,18.0,42.86,29.0,7.0,24.14,27.0,19.0,70.4,18.0,29.0,47.0,11.0,2.0,8.0,9.0,21.0,reverse
2020_1223_214_1634,2020-12-23T00:00:00+00:00,EWE Baskets Oldenburg,1634,BG Goettingen,214,89,73,local,2020-21,0,E7pRuUDO,67.0,32.0,47.76,41.0,19.0,46.34,26.0,13.0,50.0,15.0,12.0,80.0,9.0,24.0,33.0,27.0,3.0,14.0,11.0,17.0,61.0,30.0,49.18,43.0,24.0,55.81,18.0,6.0,33.33,9.0,7.0,77.8,8.0,24.0,32.0,16.0,2.0,19.0,6.0,20.0,reverse
2020_1223_450_2457,2020-12-23T00:00:00+00:00,Rasta Vechta,2457,SYNTAINICS MBC Weissenfels,450,72,82,visitante,2020-21,0,GCO94DjP,63.0,25.0,39.68,41.0,19.0,46.34,22.0,6.0,27.27,26.0,18.0,69.2,13.0,27.0,40.0,12.0,1.0,13.0,5.0,22.0,66.0,27.0,40.91,30.0,15.0,50.0,36.0,12.0,33.33,21.0,18.0,85.7,14.0,26.0,40.0,21.0,4.0,12.0,6.0,26.0,reverse
2020_1223_1510_133,2020-12-23T00:00:00+00:00,46ers Giessen,133,Telekom Baskets Bonn,1510,68,81,visitante,2020-21,0,ILAy0Xbt,70.0,24.0,34.29,44.0,16.0,36.36,26.0,8.0,30.77,13.0,12.0,92.3,14.0,23.0,37.0,9.0,1.0,13.0,7.0,24.0,58.0,30.0,51.72,33.0,19.0,57.58,25.0,11.0,44.0,23.0,15.0,65.2,8.0,32.0,40.0,17.0,3.0,14.0,4.0,19.0,reverse
2020_1226_3361_40,2020-12-26T00:00:00+00:00,Basketball Loewen Braunschweig,40,Fraport Skyliners Frankfurt,3361,98,103,visitante,2020-21,0,QoEqbBTh,70.0,35.0,50.0,41.0,22.0,53.66,29.0,13.0,44.83,24.0,15.0,62.5,9.0,25.0,34.0,22.0,2.0,10.0,3.0,26.0,61.0,30.0,49.18,32.0,18.0,56.25,29.0,12.0,41.38,36.0,31.0,86.1,8.0,28.0,36.0,15.0,0.0,10.0,5.0,21.0,reverse
2020_1226_134_133,2020-12-26T00:00:00+00:00,46ers Giessen,133,Medi Bayreuth,134,110,99,local,2020-21,0,MD7hdkb5,72.0,41.0,56.94,43.0,28.0,65.12,29.0,13.0,44.83,16.0,15.0,93.8,9.0,21.0,30.0,19.0,0.0,11.0,5.0,24.0,63.0,32.0,50.79,37.0,24.0,64.86,26.0,8.0,30.77,32.0,27.0,84.4,11.0,22.0,33.0,20.0,3.0,11.0,9.0,18.0,reverse
2020_1226_127_1634,2020-12-26T00:00:00+00:00,EWE Baskets Oldenburg,1634,Ratiopharm Ulm,127,89,86,local,2020-21,0,Gz7de9DB,59.0,28.0,47.46,35.0,18.0,51.43,24.0,10.0,41.67,25.0,23.0,92.0,6.0,32.0,38.0,18.0,0.0,14.0,7.0,23.0,56.0,24.0,42.86,33.0,16.0,48.48,23.0,8.0,34.78,34.0,30.0,88.2,3.0,25.0,28.0,18.0,2.0,11.0,8.0,23.0,reverse
2020_1227_19629_1791,2020-12-27T00:00:00+00:00,NINERS Chemnitz,1791,Veolia Towers Hamburg,19629,95,75,local,2020-21,0,zwNcgmrO,46.0,31.0,67.39,27.0,19.0,70.37,19.0,12.0,63.16,24.0,21.0,87.5,4.0,27.0,31.0,20.0,1.0,22.0,8.0,24.0,57.0,23.0,40.35,22.0,15.0,68.18,35.0,8.0,22.86,27.0,23.0,85.2,8.0,11.0,19.0,15.0,0.0,16.0,12.0,20.0,reverse
2020_1227_41_2745,2020-12-27T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MHP Riesen Ludwigsburg,41,72,87,visitante,2020-21,0,fR50fTSH,63.0,26.0,41.27,39.0,16.0,41.03,24.0,10.0,41.67,13.0,10.0,76.9,9.0,23.0,32.0,16.0,4.0,15.0,7.0,27.0,66.0,29.0,43.94,36.0,20.0,55.56,30.0,9.0,30.0,24.0,20.0,83.3,14.0,28.0,42.0,17.0,3.0,13.0,4.0,17.0,reverse
2020_1227_1510_214,2020-12-27T00:00:00+00:00,BG Goettingen,214,Telekom Baskets Bonn,1510,87,102,visitante,2020-21,0,jkc7DjTu,60.0,31.0,51.67,46.0,24.0,52.17,14.0,7.0,50.0,27.0,20.0,74.1,11.0,24.0,35.0,17.0,1.0,12.0,4.0,21.0,68.0,40.0,58.82,35.0,22.0,62.86,33.0,18.0,54.55,8.0,6.0,75.0,6.0,23.0,29.0,26.0,3.0,10.0,4.0,26.0,reverse
2020_1227_2457_2315,2020-12-27T00:00:00+00:00,Merlins Crailsheim,2315,Rasta Vechta,2457,98,81,local,2020-21,0,ETL1h7cU,67.0,37.0,55.22,44.0,26.0,59.09,23.0,11.0,47.83,20.0,15.0,75.0,13.0,21.0,34.0,14.0,3.0,13.0,9.0,30.0,56.0,25.0,44.64,29.0,18.0,62.07,27.0,7.0,25.93,32.0,24.0,75.0,14.0,19.0,33.0,17.0,5.0,20.0,5.0,23.0,reverse
2020_1227_219_132,2020-12-27T00:00:00+00:00,Bamberg Baskets,132,FC Bayern Muenchen Basketball,219,70,84,visitante,2020-21,0,4h1BCArn,49.0,25.0,51.02,37.0,19.0,51.35,12.0,6.0,50.0,18.0,14.0,77.8,5.0,18.0,23.0,13.0,0.0,15.0,4.0,14.0,55.0,32.0,58.18,39.0,26.0,66.67,16.0,6.0,37.5,16.0,14.0,87.5,5.0,20.0,25.0,18.0,4.0,10.0,9.0,21.0,reverse
2020_1229_2315_127,2020-12-29T00:00:00+00:00,Ratiopharm Ulm,127,Merlins Crailsheim,2315,84,86,visitante,2020-21,0,fsfO98S4,59.0,27.0,45.76,33.0,16.0,48.48,26.0,11.0,42.31,25.0,19.0,76.0,8.0,23.0,31.0,19.0,2.0,12.0,9.0,20.0,56.0,27.0,48.21,31.0,14.0,45.16,25.0,13.0,52.0,27.0,19.0,70.4,11.0,24.0,35.0,17.0,5.0,16.0,6.0,26.0,reverse
2020_1229_41_19629,2020-12-29T00:00:00+00:00,Veolia Towers Hamburg,19629,MHP Riesen Ludwigsburg,41,65,86,visitante,2020-21,0,Q7kKAlDb,60.0,24.0,40.0,30.0,16.0,53.33,30.0,8.0,26.67,18.0,11.0,61.1,14.0,24.0,38.0,11.0,2.0,21.0,6.0,20.0,62.0,33.0,53.23,33.0,19.0,57.58,29.0,14.0,48.28,13.0,8.0,61.5,7.0,26.0,33.0,17.0,7.0,15.0,7.0,19.0,reverse
2020_1230_133_3361,2020-12-30T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,46ers Giessen,133,74,75,visitante,2020-21,0,GdrX7ncH,24.0,65.0,100.0,18.0,39.0,100.0,6.0,26.0,100.0,20.0,26.0,100.0,14.0,27.0,41.0,16.0,5.0,9.0,1.0,16.0,31.0,65.0,100.0,27.0,56.0,100.0,4.0,9.0,100.0,9.0,13.0,100.0,9.0,27.0,36.0,12.0,9.0,9.0,3.0,23.0,reverse
2020_1230_2457_1634,2020-12-30T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rasta Vechta,2457,82,80,local,2020-21,0,YXhS8SsB,68.0,30.0,44.12,40.0,22.0,55.0,28.0,8.0,28.57,17.0,14.0,82.4,11.0,20.0,31.0,20.0,2.0,7.0,11.0,20.0,59.0,29.0,49.15,32.0,20.0,62.5,27.0,9.0,33.33,16.0,13.0,81.3,10.0,25.0,35.0,20.0,2.0,17.0,2.0,23.0,reverse
2020_1230_132_134,2020-12-30T00:00:00+00:00,Medi Bayreuth,134,Bamberg Baskets,132,73,67,local,2020-21,0,CGPajKRq,57.0,26.0,45.61,33.0,18.0,54.55,24.0,8.0,33.33,13.0,13.0,100.0,10.0,30.0,40.0,15.0,0.0,19.0,4.0,17.0,77.0,25.0,32.47,34.0,14.0,41.18,43.0,11.0,25.58,9.0,6.0,66.7,21.0,20.0,41.0,19.0,3.0,13.0,9.0,19.0,reverse
2020_1230_1791_450,2020-12-30T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,NINERS Chemnitz,1791,79,96,visitante,2020-21,0,6wP3kvsj,61.0,23.0,37.7,31.0,19.0,61.29,30.0,4.0,13.33,31.0,29.0,93.5,12.0,19.0,31.0,14.0,2.0,14.0,6.0,25.0,61.0,33.0,54.1,35.0,22.0,62.86,26.0,11.0,42.31,21.0,19.0,90.5,8.0,24.0,32.0,14.0,4.0,14.0,5.0,28.0,reverse
2021_0102_133_214,2021-01-02T00:00:00+00:00,BG Goettingen,214,46ers Giessen,133,92,90,local,2020-21,0,fa5bBL39,61.0,34.0,55.74,39.0,24.0,61.54,22.0,10.0,45.45,22.0,14.0,63.6,11.0,31.0,42.0,25.0,3.0,19.0,2.0,24.0,72.0,32.0,44.44,36.0,22.0,61.11,36.0,10.0,27.78,20.0,16.0,80.0,13.0,20.0,33.0,15.0,1.0,13.0,8.0,22.0,reverse
2021_0102_127_1510,2021-01-02T00:00:00+00:00,Telekom Baskets Bonn,1510,Ratiopharm Ulm,127,72,73,visitante,2020-21,0,0x6fC1l3,61.0,26.0,42.62,39.0,16.0,41.03,22.0,10.0,45.45,10.0,10.0,100.0,9.0,26.0,35.0,13.0,1.0,15.0,6.0,23.0,53.0,21.0,39.62,28.0,12.0,42.86,25.0,9.0,36.0,24.0,22.0,91.7,6.0,25.0,31.0,21.0,0.0,12.0,3.0,18.0,reverse
2021_0102_134_41,2021-01-02T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Medi Bayreuth,134,89,70,local,2020-21,0,8292AuJF,65.0,34.0,52.31,39.0,20.0,51.28,26.0,14.0,53.85,10.0,7.0,70.0,9.0,22.0,31.0,17.0,2.0,13.0,6.0,21.0,59.0,28.0,47.46,33.0,22.0,66.67,26.0,6.0,23.08,16.0,10.0,62.5,11.0,22.0,33.0,23.0,4.0,18.0,6.0,17.0,reverse
2021_0102_19629_2457,2021-01-02T00:00:00+00:00,Rasta Vechta,2457,Veolia Towers Hamburg,19629,74,92,visitante,2020-21,0,UHcB8JmS,60.0,26.0,43.33,35.0,20.0,57.14,25.0,6.0,24.0,24.0,18.0,75.0,14.0,18.0,32.0,11.0,2.0,19.0,6.0,22.0,65.0,36.0,55.38,40.0,28.0,70.0,25.0,8.0,32.0,17.0,14.0,82.4,12.0,22.0,34.0,17.0,2.0,15.0,14.0,24.0,reverse
2021_0102_450_3361,2021-01-02T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,SYNTAINICS MBC Weissenfels,450,94,89,local,2020-21,0,jRb79aYL,52.0,27.0,51.92,34.0,17.0,50.0,18.0,10.0,55.56,43.0,30.0,69.8,8.0,28.0,36.0,20.0,2.0,14.0,9.0,22.0,67.0,31.0,46.27,38.0,18.0,47.37,29.0,13.0,44.83,19.0,14.0,73.7,10.0,22.0,32.0,25.0,4.0,13.0,8.0,30.0,reverse
2021_0103_132_1634,2021-01-03T00:00:00+00:00,EWE Baskets Oldenburg,1634,Bamberg Baskets,132,85,78,local,2020-21,0,00pw4wdq,67.0,31.0,46.27,48.0,25.0,52.08,19.0,6.0,31.58,20.0,17.0,85.0,11.0,18.0,29.0,19.0,1.0,5.0,11.0,19.0,62.0,31.0,50.0,36.0,23.0,63.89,26.0,8.0,30.77,10.0,8.0,80.0,12.0,26.0,38.0,22.0,3.0,16.0,1.0,16.0,reverse
2021_0103_2745_2315,2021-01-03T00:00:00+00:00,Merlins Crailsheim,2315,FITOne Wuerzburg Baskets,2745,86,80,local,2020-21,0,MFYo2HQe,63.0,30.0,47.62,37.0,18.0,48.65,26.0,12.0,46.15,19.0,14.0,73.7,12.0,20.0,32.0,14.0,2.0,12.0,7.0,21.0,60.0,26.0,43.33,39.0,18.0,46.15,21.0,8.0,38.1,24.0,20.0,83.3,15.0,21.0,36.0,19.0,3.0,14.0,4.0,17.0,reverse
2021_0103_10_219,2021-01-03T00:00:00+00:00,FC Bayern Muenchen Basketball,219,ALBA Berlin,10,72,85,visitante,2020-21,0,zJxj1yt2,63.0,27.0,42.86,43.0,19.0,44.19,20.0,8.0,40.0,12.0,10.0,83.3,14.0,18.0,32.0,18.0,4.0,17.0,8.0,19.0,59.0,33.0,55.93,45.0,29.0,64.44,14.0,4.0,28.57,21.0,15.0,71.4,8.0,22.0,30.0,24.0,5.0,13.0,10.0,17.0,reverse
2021_0106_127_132,2021-01-06T00:00:00+00:00,Bamberg Baskets,132,Ratiopharm Ulm,127,74,67,local,2020-21,0,fgC7wg5h,61.0,27.0,44.26,38.0,23.0,60.53,23.0,4.0,17.39,20.0,16.0,80.0,13.0,26.0,39.0,20.0,5.0,11.0,6.0,18.0,61.0,21.0,34.43,35.0,13.0,37.14,26.0,8.0,30.77,19.0,17.0,89.5,13.0,21.0,34.0,10.0,3.0,11.0,3.0,23.0,reverse
2021_0108_2457_132,2021-01-08T00:00:00+00:00,Bamberg Baskets,132,Rasta Vechta,2457,82,90,visitante,2020-21,0,lMQXPKI2,59.0,29.0,49.15,26.0,17.0,65.38,33.0,12.0,36.36,14.0,12.0,85.7,7.0,19.0,26.0,21.0,5.0,7.0,4.0,18.0,57.0,31.0,54.39,30.0,16.0,53.33,27.0,15.0,55.56,17.0,14.0,82.4,10.0,26.0,36.0,22.0,2.0,12.0,4.0,18.0,reverse
2021_0109_1634_134,2021-01-09T00:00:00+00:00,Medi Bayreuth,134,EWE Baskets Oldenburg,1634,73,80,visitante,2020-21,0,YqBBxDKb,58.0,29.0,50.0,34.0,21.0,61.76,24.0,8.0,33.33,12.0,7.0,58.3,7.0,27.0,34.0,19.0,0.0,15.0,9.0,17.0,61.0,28.0,45.9,30.0,18.0,60.0,31.0,10.0,32.26,20.0,14.0,70.0,9.0,25.0,34.0,24.0,0.0,11.0,7.0,17.0,reverse
2021_0109_1510_2745,2021-01-09T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Telekom Baskets Bonn,1510,89,77,local,2020-21,0,plKtObmF,56.0,35.0,62.5,37.0,26.0,70.27,19.0,9.0,47.37,14.0,11.0,78.6,5.0,23.0,28.0,14.0,2.0,17.0,5.0,20.0,64.0,26.0,40.63,32.0,13.0,40.63,32.0,13.0,40.63,18.0,13.0,72.2,16.0,16.0,32.0,11.0,1.0,16.0,8.0,20.0,reverse
2021_0109_41_127,2021-01-09T00:00:00+00:00,Ratiopharm Ulm,127,MHP Riesen Ludwigsburg,41,87,89,visitante,2020-21,0,OvJpNI2L,49.0,25.0,51.02,22.0,12.0,54.55,27.0,13.0,48.15,32.0,24.0,75.0,8.0,28.0,36.0,18.0,5.0,15.0,2.0,23.0,68.0,32.0,47.06,38.0,19.0,50.0,30.0,13.0,43.33,19.0,12.0,63.2,14.0,18.0,32.0,18.0,1.0,7.0,4.0,23.0,reverse
2021_0110_10_133,2021-01-10T00:00:00+00:00,46ers Giessen,133,ALBA Berlin,10,82,92,visitante,2020-21,0,zJbLGGuk,67.0,32.0,47.76,38.0,19.0,50.0,29.0,13.0,44.83,8.0,5.0,62.5,14.0,23.0,37.0,18.0,4.0,21.0,6.0,22.0,69.0,34.0,49.28,46.0,25.0,54.35,23.0,9.0,39.13,17.0,15.0,88.2,12.0,21.0,33.0,24.0,4.0,10.0,10.0,13.0,reverse
