game_id,temporada,fecha,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_win_rate_3,away_win_rate_3,win_rate_diff_3,home_streak_5,away_streak_5,home_pt_diff_avg_5,away_pt_diff_avg_5,pt_diff_diff_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
2024_0428_1634_19629,2023-24,2024-04-28 00:00:00+00:00,Veolia Towers Hamburg,EWE Baskets Oldenburg,19629,1634,77.8,84.4,0.2,90.8,80.0,0.8,-13.0,-0.6000000000000001,80.3,82.8,0.3,84.5,80.3,0.6,-4.200000000000003,-0.3,0.3333333333333333,1.0,-0.6666666666666667,-3.0,3.0,-6.6000000000000085,10.799999999999997,-17.400000000000006,3,7,0.42857142857142855,1,0
2024_0428_2457_2745,2023-24,2024-04-28 00:00:00+00:00,FITOne Wuerzburg Baskets,Rasta Vechta,2745,2457,83.6,84.0,0.4,86.4,85.2,0.4,-2.8000000000000114,0.0,87.5,80.3,0.7,86.1,85.6,0.5,1.4000000000000057,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.0,-1.0,-1.0,-0.4000000000000057,1.2000000000000028,-1.6000000000000085,2,3,0.6666666666666666,1,1
2024_0430_10_215,2023-24,2024-04-30 00:00:00+00:00,MLP Academics Heidelberg,ALBA Berlin,215,10,85.4,88.8,0.6,86.0,79.8,0.8,-0.5999999999999943,-0.20000000000000007,85.8,90.8,0.5,88.7,77.8,0.9,-2.9000000000000057,-0.4,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,3.0,-3.3999999999999915,6.200000000000003,-9.599999999999994,0,5,0.0,1,0
2024_0430_132_1510,2023-24,2024-04-30 00:00:00+00:00,Telekom Baskets Bonn,Bamberg Baskets,1510,132,88.4,85.8,0.6,86.8,91.8,0.4,1.6000000000000085,0.19999999999999996,90.0,87.5,0.6,90.3,90.2,0.6,-0.29999999999999716,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,2.6000000000000085,-5.0,7.6000000000000085,5,7,0.7142857142857143,1,1
2024_0430_19629_2315,2023-24,2024-04-30 00:00:00+00:00,Merlins Crailsheim,Veolia Towers Hamburg,2315,19629,88.0,91.2,0.4,83.2,88.8,0.2,4.799999999999997,0.2,83.3,89.3,0.3,82.5,85.2,0.3,0.7999999999999972,0.0,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,-3.200000000000003,-5.599999999999994,2.3999999999999915,3,7,0.42857142857142855,1,0
2024_0430_1774_41,2023-24,2024-04-30 00:00:00+00:00,MHP Riesen Ludwigsburg,Rostock Seawolves,41,1774,84.8,88.8,0.4,84.2,92.0,0.4,0.5999999999999943,0.0,87.2,86.3,0.5,83.9,92.7,0.2,3.299999999999997,0.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-4.0,-7.799999999999997,3.799999999999997,1,3,0.3333333333333333,1,0
2024_0430_2745_450,2023-24,2024-04-30 00:00:00+00:00,SYNTAINICS MBC Weissenfels,FITOne Wuerzburg Baskets,450,2745,86.6,97.0,0.2,85.6,84.0,0.6,1.0,-0.39999999999999997,87.2,96.3,0.3,87.0,79.9,0.7,0.20000000000000284,-0.39999999999999997,0.3333333333333333,0.3333333333333333,0.0,-3.0,1.0,-10.400000000000006,1.5999999999999943,-12.0,5,7,0.7142857142857143,1,0
2024_0501_1791_2457,2023-24,2024-05-01 00:00:00+00:00,Rasta Vechta,NINERS Chemnitz,2457,1791,85.4,87.2,0.2,99.2,87.8,0.6,-13.799999999999997,-0.39999999999999997,85.9,84.7,0.5,94.1,86.0,0.6,-8.199999999999989,-0.09999999999999998,0.3333333333333333,0.3333333333333333,0.0,-3.0,1.0,-1.7999999999999972,11.400000000000006,-13.200000000000003,1,3,0.3333333333333333,1,1
2024_0501_214_1634,2023-24,2024-05-01 00:00:00+00:00,EWE Baskets Oldenburg,BG Goettingen,1634,214,95.2,78.4,1.0,80.6,85.4,0.4,14.600000000000009,0.6,88.3,80.8,0.7,78.2,85.1,0.3,10.099999999999994,0.39999999999999997,1.0,0.3333333333333333,0.6666666666666667,5.0,-1.0,16.799999999999997,-4.800000000000011,21.60000000000001,5,7,0.7142857142857143,1,0
2024_0501_447_40,2023-24,2024-05-01 00:00:00+00:00,Basketball Loewen Braunschweig,Baskets Paderborn,40,447,77.6,84.4,0.4,77.6,96.2,0.0,0.0,0.4,80.1,83.8,0.4,78.2,95.8,0.1,1.8999999999999915,0.30000000000000004,0.6666666666666666,0.0,0.6666666666666666,-1.0,-5.0,-6.800000000000011,-18.60000000000001,11.799999999999997,0,1,0.0,1,1
2024_0501_127_219,2023-24,2024-05-01 00:00:00+00:00,FC Bayern Muenchen Basketball,Ratiopharm Ulm,219,127,90.8,77.2,0.8,97.6,73.2,1.0,-6.799999999999997,-0.19999999999999996,87.6,78.2,0.8,91.2,76.2,0.8,-3.6000000000000085,0.0,0.6666666666666666,1.0,-0.33333333333333337,3.0,5.0,13.599999999999994,24.39999999999999,-10.799999999999997,5,7,0.7142857142857143,1,1
2024_0504_2315_132,2023-24,2024-05-04 00:00:00+00:00,Bamberg Baskets,Merlins Crailsheim,132,2315,86.4,89.8,0.4,88.4,92.0,0.4,-2.0,0.0,88.4,90.8,0.5,86.3,90.7,0.3,2.1000000000000085,0.2,0.3333333333333333,0.3333333333333333,0.0,-1.0,-1.0,-3.3999999999999915,-3.5999999999999943,0.20000000000000284,2,7,0.2857142857142857,1,1
2024_0504_19629_1791,2023-24,2024-05-04 00:00:00+00:00,NINERS Chemnitz,Veolia Towers Hamburg,1791,19629,93.6,87.0,0.4,86.2,89.8,0.4,7.3999999999999915,0.0,94.4,86.2,0.6,83.8,87.0,0.3,10.600000000000009,0.3,0.0,0.6666666666666666,-0.6666666666666666,-1.0,-1.0,6.599999999999994,-3.5999999999999943,10.199999999999989,6,7,0.8571428571428571,1,1
2024_0504_215_127,2023-24,2024-05-04 00:00:00+00:00,Ratiopharm Ulm,MLP Academics Heidelberg,127,215,93.6,77.4,0.8,85.2,90.8,0.4,8.399999999999991,0.4,90.3,77.3,0.7,86.4,90.6,0.5,3.8999999999999915,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,16.19999999999999,-5.599999999999994,21.799999999999983,5,5,1.0,1,1
2024_0504_1634_447,2023-24,2024-05-04 00:00:00+00:00,Baskets Paderborn,EWE Baskets Oldenburg,447,1634,75.0,93.2,0.0,92.0,83.0,0.8,-17.0,-0.8,76.8,94.7,0.1,88.6,83.7,0.6,-11.799999999999997,-0.5,0.0,0.6666666666666666,-0.6666666666666666,-5.0,3.0,-18.200000000000003,9.0,-27.200000000000003,1,1,1.0,1,0
2024_0505_1510_2745,2023-24,2024-05-05 00:00:00+00:00,FITOne Wuerzburg Baskets,Telekom Baskets Bonn,2745,1510,87.8,84.4,0.6,90.2,86.2,0.6,-2.4000000000000057,0.0,89.1,80.2,0.7,89.1,85.7,0.6,0.0,0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,3.3999999999999915,4.0,-0.6000000000000085,3,7,0.42857142857142855,1,1
2024_0505_40_1774,2023-24,2024-05-05 00:00:00+00:00,Rostock Seawolves,Basketball Loewen Braunschweig,1774,40,84.0,94.0,0.4,79.2,83.0,0.6,4.799999999999997,-0.19999999999999996,82.8,90.6,0.3,78.8,83.0,0.4,4.0,-0.10000000000000003,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,-10.0,-3.799999999999997,-6.200000000000003,3,3,1.0,1,0
2024_0505_219_10,2023-24,2024-05-05 00:00:00+00:00,ALBA Berlin,FC Bayern Muenchen Basketball,10,219,90.0,84.2,0.8,87.2,75.8,0.8,2.799999999999997,0.0,90.7,79.2,0.9,87.1,78.2,0.8,3.6000000000000085,0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,5.799999999999997,11.400000000000006,-5.6000000000000085,3,5,0.6,1,0
2024_0505_450_41,2023-24,2024-05-05 00:00:00+00:00,MHP Riesen Ludwigsburg,SYNTAINICS MBC Weissenfels,41,450,89.8,88.2,0.4,84.2,96.2,0.2,5.599999999999994,0.2,86.6,86.0,0.5,87.4,98.2,0.3,-0.8000000000000114,0.2,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,1.5999999999999943,-12.0,13.599999999999994,5,7,0.7142857142857143,1,0
2024_0505_2457_214,2023-24,2024-05-05 00:00:00+00:00,BG Goettingen,Rasta Vechta,214,2457,83.0,87.4,0.4,88.2,87.8,0.4,-5.200000000000003,0.0,77.5,84.3,0.3,85.8,85.3,0.5,-8.299999999999997,-0.2,0.6666666666666666,0.6666666666666666,0.0,-1.0,-1.0,-4.400000000000006,0.4000000000000057,-4.800000000000011,1,3,0.3333333333333333,1,0
2024_0508_1791_40,2023-24,2024-05-08 00:00:00+00:00,Basketball Loewen Braunschweig,NINERS Chemnitz,40,1791,82.2,78.8,0.8,94.6,89.6,0.4,-12.399999999999991,0.4,77.6,81.9,0.4,94.6,85.9,0.6,-17.0,-0.19999999999999996,1.0,0.3333333333333333,0.6666666666666667,3.0,-1.0,3.4000000000000057,5.0,-1.5999999999999943,4,7,0.5714285714285714,1,0
2024_0508_41_219,2023-24,2024-05-08 00:00:00+00:00,FC Bayern Muenchen Basketball,MHP Riesen Ludwigsburg,219,41,84.4,74.2,0.8,89.6,86.4,0.4,-5.199999999999989,0.4,85.8,75.4,0.8,87.0,87.9,0.4,-1.2000000000000028,0.4,1.0,0.3333333333333333,0.6666666666666667,3.0,-1.0,10.200000000000003,3.1999999999999886,7.000000000000014,5,7,0.7142857142857143,1,1
2024_0508_1774_2315,2023-24,2024-05-08 00:00:00+00:00,Merlins Crailsheim,Rostock Seawolves,2315,1774,84.4,95.2,0.2,83.8,90.0,0.4,0.6000000000000085,-0.2,86.5,93.0,0.3,82.3,90.6,0.3,4.200000000000003,0.0,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-1.0,-10.799999999999997,-6.200000000000003,-4.599999999999994,1,3,0.3333333333333333,1,1
2024_0508_2745_215,2023-24,2024-05-08 00:00:00+00:00,MLP Academics Heidelberg,FITOne Wuerzburg Baskets,215,2745,80.0,89.6,0.2,92.8,89.2,0.6,-12.799999999999997,-0.39999999999999997,83.0,88.5,0.5,89.5,81.7,0.7,-6.5,-0.19999999999999996,0.0,1.0,-1.0,-3.0,1.0,-9.599999999999994,3.5999999999999943,-13.199999999999989,2,5,0.4,1,0
2024_0508_10_1510,2023-24,2024-05-08 00:00:00+00:00,Telekom Baskets Bonn,ALBA Berlin,1510,10,95.2,90.2,0.6,83.8,84.4,0.6,11.400000000000006,0.0,89.0,87.5,0.5,84.8,80.0,0.8,4.200000000000003,-0.30000000000000004,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,5.0,-0.6000000000000085,5.6000000000000085,2,7,0.2857142857142857,1,0
2024_0509_132_2457,2023-24,2024-05-09 00:00:00+00:00,Rasta Vechta,Bamberg Baskets,2457,132,85.8,82.4,0.6,90.2,85.0,0.6,-4.400000000000006,0.0,86.7,84.2,0.6,89.6,91.4,0.5,-2.8999999999999915,0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,3.3999999999999915,5.200000000000003,-1.8000000000000114,2,3,0.6666666666666666,1,0
2024_0509_214_450,2023-24,2024-05-09 00:00:00+00:00,SYNTAINICS MBC Weissenfels,BG Goettingen,450,214,84.8,95.2,0.4,84.6,88.6,0.4,0.20000000000000284,0.0,85.9,97.0,0.3,77.2,83.3,0.3,8.700000000000003,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-10.400000000000006,-4.0,-6.400000000000006,3,7,0.42857142857142855,1,1
2024_0509_447_19629,2023-24,2024-05-09 00:00:00+00:00,Veolia Towers Hamburg,Baskets Paderborn,19629,447,86.0,89.6,0.4,72.6,90.6,0.0,13.400000000000006,0.4,84.1,85.9,0.3,75.5,92.9,0.1,8.599999999999994,0.19999999999999998,0.3333333333333333,0.0,0.3333333333333333,-1.0,-5.0,-3.5999999999999943,-18.0,14.400000000000006,1,1,1.0,1,1
2024_0509_127_1634,2023-24,2024-05-09 00:00:00+00:00,EWE Baskets Oldenburg,Ratiopharm Ulm,1634,127,88.8,78.0,0.8,87.0,70.8,0.8,1.7999999999999972,0.0,89.8,81.5,0.7,89.4,74.7,0.8,0.3999999999999915,-0.10000000000000009,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,10.799999999999997,16.200000000000003,-5.400000000000006,2,7,0.2857142857142857,1,0
2024_0510_10_219,2023-24,2024-05-10 00:00:00+00:00,FC Bayern Muenchen Basketball,ALBA Berlin,219,10,83.4,73.8,0.8,82.2,79.8,0.6,1.2000000000000028,0.20000000000000007,85.5,74.4,0.9,85.4,79.0,0.8,0.09999999999999432,0.09999999999999998,1.0,0.6666666666666666,0.33333333333333337,3.0,1.0,9.600000000000009,2.4000000000000057,7.200000000000003,3,6,0.5,1,0
2024_0512_40_127,2023-24,2024-05-12 00:00:00+00:00,Ratiopharm Ulm,Basketball Loewen Braunschweig,127,40,86.0,71.4,0.8,76.2,77.6,0.6,9.799999999999997,0.20000000000000007,89.4,74.3,0.8,77.4,82.0,0.4,12.0,0.4,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,14.599999999999994,-1.3999999999999915,15.999999999999986,4,7,0.5714285714285714,1,1
2024_0512_219_1774,2023-24,2024-05-12 00:00:00+00:00,Rostock Seawolves,FC Bayern Muenchen Basketball,1774,219,78.8,89.8,0.2,77.6,67.8,0.8,1.2000000000000028,-0.6000000000000001,80.7,90.3,0.3,83.1,73.2,0.8,-2.3999999999999915,-0.5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,3.0,-11.0,9.799999999999997,-20.799999999999997,0,3,0.0,1,0
2024_0512_1510_41,2023-24,2024-05-12 00:00:00+00:00,MHP Riesen Ludwigsburg,Telekom Baskets Bonn,41,1510,87.0,89.8,0.2,90.0,91.2,0.4,-3.0,-0.2,86.3,87.2,0.4,87.8,87.5,0.5,-1.5,-0.09999999999999998,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-1.0,-2.799999999999997,-1.2000000000000028,-1.5999999999999943,4,7,0.5714285714285714,1,0
2024_0512_1791_2745,2023-24,2024-05-12 00:00:00+00:00,FITOne Wuerzburg Baskets,NINERS Chemnitz,2745,1791,96.0,88.0,0.8,88.4,86.8,0.4,7.599999999999994,0.4,90.8,84.1,0.7,93.1,84.5,0.6,-2.299999999999997,0.09999999999999998,1.0,0.6666666666666666,0.33333333333333337,3.0,-1.0,8.0,1.6000000000000085,6.3999999999999915,4,7,0.5714285714285714,1,0
2024_0512_2315_10,2023-24,2024-05-12 00:00:00+00:00,ALBA Berlin,Merlins Crailsheim,10,2315,75.8,75.6,0.6,83.8,89.6,0.4,-8.0,0.19999999999999996,82.8,77.8,0.8,86.8,90.3,0.4,-4.0,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,0.20000000000000284,-5.799999999999997,6.0,7,7,1.0,1,1
2024_0512_19629_214,2023-24,2024-05-12 00:00:00+00:00,BG Goettingen,Veolia Towers Hamburg,214,19629,85.2,88.0,0.4,89.4,88.4,0.6,-4.200000000000003,-0.19999999999999996,80.0,84.0,0.3,85.4,85.6,0.4,-5.400000000000006,-0.10000000000000003,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,-2.799999999999997,1.0,-3.799999999999997,2,7,0.2857142857142857,1,0
2024_0512_215_447,2023-24,2024-05-12 00:00:00+00:00,Baskets Paderborn,MLP Academics Heidelberg,447,215,71.8,86.6,0.0,83.2,90.6,0.2,-11.400000000000006,-0.2,74.5,94.4,0.0,82.2,89.6,0.4,-7.700000000000003,-0.4,0.0,0.0,0.0,-5.0,-3.0,-14.799999999999997,-7.3999999999999915,-7.400000000000006,0,1,0.0,1,0
2024_0512_1634_132,2023-24,2024-05-12 00:00:00+00:00,Bamberg Baskets,EWE Baskets Oldenburg,132,1634,91.8,82.0,0.6,86.0,79.8,0.6,5.799999999999997,0.0,89.8,89.2,0.5,89.6,81.0,0.7,0.20000000000000284,-0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,9.799999999999997,6.200000000000003,3.5999999999999943,1,7,0.14285714285714285,1,0
2024_0512_2457_450,2023-24,2024-05-12 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Rasta Vechta,450,2457,89.8,97.6,0.6,82.4,83.6,0.6,7.3999999999999915,0.0,87.3,97.0,0.4,84.2,84.8,0.5,3.0999999999999943,-0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,-7.799999999999997,-1.1999999999999886,-6.6000000000000085,1,3,0.3333333333333333,1,0
2024_0920_219_1791,2024-25,2024-09-20 00:00:00+00:00,NINERS Chemnitz,FC Bayern Muenchen Basketball,1791,219,84.4,80.0,0.6,79.4,67.8,0.8,5.0,-0.20000000000000007,90.4,82.7,0.6,85.1,72.5,0.8,5.300000000000011,-0.20000000000000007,1.0,0.6666666666666666,0.33333333333333337,1.0,3.0,4.400000000000006,11.600000000000009,-7.200000000000003,3,8,0.375,1,0
2024_0921_1634_215,2024-25,2024-09-21 00:00:00+00:00,MLP Academics Heidelberg,EWE Baskets Oldenburg,215,1634,84.0,89.8,0.2,90.0,83.4,0.6,-6.0,-0.39999999999999997,82.7,88.8,0.4,90.4,81.7,0.7,-7.700000000000003,-0.29999999999999993,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-5.799999999999997,6.599999999999994,-12.399999999999991,2,6,0.3333333333333333,1,0
2024_0921_214_3361,2024-25,2024-09-21 00:00:00+00:00,Fraport Skyliners Frankfurt,BG Goettingen,3361,214,87.0,88.4,0.4,78.4,84.0,0.2,8.599999999999994,0.2,82.5,84.2,0.4,79.5,84.2,0.3,3.0,0.10000000000000003,0.6666666666666666,0.0,0.6666666666666666,-1.0,-3.0,-1.4000000000000057,-5.599999999999994,4.199999999999989,4,6,0.6666666666666666,1,1
2024_0922_450_1774,2024-25,2024-09-22 00:00:00+00:00,Rostock Seawolves,SYNTAINICS MBC Weissenfels,1774,450,78.6,91.8,0.2,87.8,96.0,0.6,-9.200000000000003,-0.39999999999999997,78.9,90.6,0.3,84.4,97.5,0.3,-5.5,0.0,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-13.200000000000003,-8.200000000000003,-5.0,1,4,0.25,1,1
2024_0922_132_40,2024-25,2024-09-22 00:00:00+00:00,Basketball Loewen Braunschweig,Bamberg Baskets,40,132,77.4,75.6,0.6,90.2,83.8,0.6,-12.799999999999997,0.0,76.4,81.1,0.4,89.8,89.3,0.5,-13.399999999999991,-0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,1.0,1.8000000000000114,6.400000000000006,-4.599999999999994,4,8,0.5,1,1
2024_0922_1791_127,2024-25,2024-09-22 00:00:00+00:00,Ratiopharm Ulm,NINERS Chemnitz,127,1791,80.2,70.0,0.8,77.6,75.4,0.6,2.6000000000000085,0.20000000000000007,89.0,72.9,0.9,88.4,81.6,0.6,0.5999999999999943,0.30000000000000004,1.0,0.6666666666666666,0.33333333333333337,3.0,1.0,10.200000000000003,2.1999999999999886,8.000000000000014,5,8,0.625,1,1
2024_0922_19629_10,2024-25,2024-09-22 00:00:00+00:00,ALBA Berlin,Veolia Towers Hamburg,10,19629,80.2,74.2,0.8,87.4,84.8,0.6,-7.200000000000003,0.20000000000000007,83.1,77.0,0.8,82.6,84.6,0.4,0.5,0.4,1.0,0.6666666666666666,0.33333333333333337,3.0,1.0,6.0,2.6000000000000085,3.3999999999999915,6,8,0.75,1,0
2024_0922_41_219,2024-25,2024-09-22 00:00:00+00:00,FC Bayern Muenchen Basketball,MHP Riesen Ludwigsburg,219,41,77.8,64.8,0.8,82.2,89.4,0.2,-4.400000000000006,0.6000000000000001,82.5,70.3,0.8,83.7,87.7,0.3,-1.2000000000000028,0.5,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,13.0,-7.200000000000003,20.200000000000003,6,8,0.75,1,0
2024_0925_2457_1510,2024-25,2024-09-25 00:00:00+00:00,Telekom Baskets Bonn,Rasta Vechta,1510,2457,89.6,83.6,0.6,84.4,82.0,0.6,5.199999999999989,0.0,87.8,84.3,0.6,85.4,83.6,0.5,2.3999999999999915,0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,1.0,6.0,2.4000000000000057,3.5999999999999943,3,4,0.75,1,0
2024_0928_10_1634,2024-25,2024-09-28 00:00:00+00:00,EWE Baskets Oldenburg,ALBA Berlin,1634,10,89.6,81.4,0.6,77.0,75.8,0.6,12.599999999999994,0.0,92.4,79.9,0.8,83.5,80.0,0.7,8.900000000000006,0.10000000000000009,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,8.199999999999989,1.2000000000000028,6.999999999999986,1,8,0.125,1,0
2024_0928_127_2745,2024-25,2024-09-28 00:00:00+00:00,FITOne Wuerzburg Baskets,Ratiopharm Ulm,2745,127,92.0,84.8,0.8,81.0,74.0,0.8,11.0,0.0,87.8,84.4,0.6,89.3,73.6,0.9,-1.5,-0.30000000000000004,0.6666666666666666,1.0,-0.33333333333333337,3.0,3.0,7.200000000000003,7.0,0.20000000000000284,1,8,0.125,1,0
2024_0928_1510_450,2024-25,2024-09-28 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Telekom Baskets Bonn,450,1510,83.8,94.0,0.4,82.2,82.4,0.4,1.5999999999999943,0.0,85.2,95.5,0.3,85.3,84.1,0.5,-0.09999999999999432,-0.2,0.3333333333333333,0.3333333333333333,0.0,-1.0,-1.0,-10.200000000000003,-0.20000000000000284,-10.0,0,7,0.0,1,0
2024_0928_1774_214,2024-25,2024-09-28 00:00:00+00:00,BG Goettingen,Rostock Seawolves,214,1774,77.6,87.0,0.2,78.2,86.2,0.4,-0.6000000000000085,-0.2,79.1,86.2,0.3,81.2,89.1,0.4,-2.1000000000000085,-0.10000000000000003,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-1.0,-9.400000000000006,-8.0,-1.4000000000000057,1,4,0.25,1,0
2024_0929_219_19629,2024-25,2024-09-29 00:00:00+00:00,Veolia Towers Hamburg,FC Bayern Muenchen Basketball,19629,219,88.4,79.4,0.8,76.4,69.8,0.6,12.0,0.20000000000000007,85.8,84.1,0.5,80.4,72.0,0.7,5.3999999999999915,-0.19999999999999996,1.0,0.6666666666666666,0.33333333333333337,3.0,1.0,9.0,6.6000000000000085,2.3999999999999915,4,8,0.5,1,0
2024_0929_215_2457,2024-25,2024-09-29 00:00:00+00:00,Rasta Vechta,MLP Academics Heidelberg,2457,215,83.6,79.2,0.8,81.0,90.0,0.2,2.5999999999999943,0.6000000000000001,84.5,83.2,0.5,83.2,89.4,0.4,1.2999999999999972,0.09999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-3.0,4.3999999999999915,-9.0,13.399999999999991,2,2,1.0,1,0
2024_0929_3361_132,2024-25,2024-09-29 00:00:00+00:00,Bamberg Baskets,Fraport Skyliners Frankfurt,132,3361,88.6,87.8,0.4,85.6,80.2,0.6,3.0,-0.19999999999999996,87.7,89.8,0.4,85.5,83.0,0.5,2.200000000000003,-0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,0.7999999999999972,5.3999999999999915,-4.599999999999994,6,6,1.0,1,1
2024_0930_40_41,2024-25,2024-09-30 00:00:00+00:00,MHP Riesen Ludwigsburg,Basketball Loewen Braunschweig,41,40,78.6,84.8,0.2,78.6,74.8,0.6,0.0,-0.39999999999999997,81.7,86.8,0.3,78.1,79.6,0.5,3.6000000000000085,-0.2,0.3333333333333333,0.3333333333333333,0.0,-3.0,1.0,-6.200000000000003,3.799999999999997,-10.0,7,8,0.875,1,0
2024_1002_41_1774,2024-25,2024-10-02 00:00:00+00:00,Rostock Seawolves,MHP Riesen Ludwigsburg,1774,41,80.4,84.0,0.4,75.8,84.8,0.2,4.6000000000000085,0.2,82.2,89.0,0.4,82.8,86.5,0.3,-0.5999999999999943,0.10000000000000003,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-3.0,-3.5999999999999943,-9.0,5.400000000000006,3,4,0.75,1,0
2024_1003_450_215,2024-25,2024-10-03 00:00:00+00:00,MLP Academics Heidelberg,SYNTAINICS MBC Weissenfels,215,450,79.2,85.6,0.4,83.2,91.6,0.4,-4.0,0.0,82.2,88.2,0.4,83.7,93.9,0.3,-1.5,0.10000000000000003,0.6666666666666666,0.0,0.6666666666666666,-1.0,-1.0,-6.3999999999999915,-8.399999999999991,2.0,3,6,0.5,1,1
2024_1005_1774_2745,2024-25,2024-10-05 00:00:00+00:00,FITOne Wuerzburg Baskets,Rostock Seawolves,2745,1774,89.4,84.4,0.6,79.2,82.8,0.4,10.200000000000003,0.19999999999999996,87.5,84.2,0.6,81.5,86.4,0.4,6.0,0.19999999999999996,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,-1.0,5.0,-3.5999999999999943,8.599999999999994,3,4,0.75,1,1
2024_1005_40_215,2024-25,2024-10-05 00:00:00+00:00,MLP Academics Heidelberg,Basketball Loewen Braunschweig,215,40,89.4,89.6,0.6,80.6,75.4,0.6,8.800000000000011,0.0,84.7,89.6,0.4,79.9,79.2,0.6,4.799999999999997,-0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,-0.19999999999998863,5.199999999999989,-5.399999999999977,4,6,0.6666666666666666,1,1
2024_1005_127_41,2024-25,2024-10-05 00:00:00+00:00,MHP Riesen Ludwigsburg,Ratiopharm Ulm,41,127,71.8,79.4,0.4,83.2,73.0,1.0,-11.400000000000006,-0.6,80.7,82.9,0.4,88.4,75.2,0.9,-7.700000000000003,-0.5,0.6666666666666666,1.0,-0.33333333333333337,-1.0,5.0,-7.6000000000000085,10.200000000000003,-17.80000000000001,5,8,0.625,1,0
2024_1006_3361_450,2024-25,2024-10-06 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Fraport Skyliners Frankfurt,450,3361,83.6,95.2,0.2,83.0,76.2,0.6,0.5999999999999943,-0.39999999999999997,84.2,95.2,0.3,85.2,81.7,0.5,-1.0,-0.2,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-11.600000000000009,6.799999999999997,-18.400000000000006,3,6,0.5,1,1
2024_1006_214_219,2024-25,2024-10-06 00:00:00+00:00,FC Bayern Muenchen Basketball,BG Goettingen,219,214,75.6,69.8,0.6,75.0,90.8,0.0,0.5999999999999943,0.6,79.5,71.8,0.7,79.0,89.1,0.2,0.5,0.49999999999999994,0.6666666666666666,0.0,0.6666666666666666,1.0,-5.0,5.799999999999997,-15.799999999999997,21.599999999999994,7,8,0.875,1,1
2024_1006_1510_10,2024-25,2024-10-06 00:00:00+00:00,ALBA Berlin,Telekom Baskets Bonn,10,1510,87.4,74.4,0.8,83.4,82.6,0.4,4.0,0.4,85.6,79.4,0.7,86.8,84.4,0.5,-1.2000000000000028,0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,3.0,-1.0,13.0,0.8000000000000114,12.199999999999989,6,8,0.75,1,0
